"","BZ=F.Adjusted"
"2562",57.9000015258789
"2563",57.4099998474121
"2564",57.5400009155273
"2565",57.4599990844727
"2566",56
"2567",55.7999992370605
"2568",57
"2569",55.6199989318848
"2570",55.7900009155273
"2571",56.6100006103516
"2572",56.939998626709
"2573",56.25
"2574",57.1699981689453
"2575",57.8199996948242
"2576",57.8800010681152
"2577",58.1500015258789
"2578",57.2299995422363
"2579",57.75
"2580",57.3699989318848
"2581",58.3300018310547
"2582",58.439998626709
"2583",59.2999992370605
"2584",60.439998626709
"2585",60.9000015258789
"2586",61.3699989318848
"2587",61.2900009155273
"2588",60.6199989318848
"2589",62.0699996948242
"2590",64.2699966430664
"2591",63.689998626709
"2592",63.4900016784668
"2593",63.9300003051758
"2594",63.5200004577637
"2595",63.1599998474121
"2596",62.2099990844727
"2597",61.8699989318848
"2598",61.3600006103516
"2599",62.7200012207031
"2600",62.2200012207031
"2601",62.5699996948242
"2602",63.3199996948242
"2603",63.8600006103516
"2604",63.8400001525879
"2605",63.6100006103516
"2606",63.1100006103516
"2607",63.5699996948242
"2608",63.4900016784668
"2609",62.4500007629395
"2610",62.8600006103516
"2611",61.2200012207031
"2612",62.2000007629395
"2613",63.4000015258789
"2614",64.6900024414062
"2615",63.3400001525879
"2616",62.439998626709
"2617",63.310001373291
"2618",63.2299995422363
"2619",63.4099998474121
"2620",63.7999992370605
"2621",64.5599975585938
"2622",64.9000015258789
"2623",65.25
"2624",67.0199966430664
"2625",66.4400024414062
"2626",66.7200012207031
"2627",66.5999984741211
"2628",66.5699996948242
"2629",67.8399963378906
"2630",68.0699996948242
"2631",67.620002746582
"2632",67.7799987792969
"2633",68.8199996948242
"2634",69.1999969482422
"2635",69.2600021362305
"2636",69.870002746582
"2637",69.1500015258789
"2638",69.379997253418
"2639",69.3099975585938
"2640",68.6100006103516
"2641",69.0299987792969
"2642",69.9599990844727
"2643",70.5299987792969
"2644",70.4199981689453
"2645",70.5199966430664
"2646",69.4599990844727
"2647",69.0199966430664
"2648",69.0500030517578
"2649",69.0800018310547
"2650",68.5800018310547
"2651",67.620002746582
"2652",66.8600006103516
"2653",65.5100021362305
"2654",64.8099975585938
"2655",62.7900009155273
"2656",62.5900001525879
"2657",62.7200012207031
"2658",64.3600006103516
"2659",64.3300018310547
"2660",64.8399963378906
"2661",65.25
"2662",65.4199981689453
"2663",66.3899993896484
"2664",67.3099975585938
"2665",67.5
"2666",66.629997253418
"2667",65.7799987792969
"2668",65.7099990844727
"2669",64.370002746582
"2670",65.5400009155273
"2671",65.7900009155273
"2672",64.3399963378906
"2673",63.6100006103516
"2674",65.4899978637695
"2675",64.9499969482422
"2676",64.6399993896484
"2677",64.8899993896484
"2678",65.120002746582
"2679",66.2099990844727
"2680",66.0500030517578
"2681",67.4199981689453
"2682",69.4700012207031
"2683",68.9100036621094
"2684",70.4499969482422
"2685",70.120002746582
"2686",70.1100006103516
"2687",69.5299987792969
"2688",70.2699966430664
"2689",70.1399993896484
"2690",NA
"2691",68.0199966430664
"2692",68.3300018310547
"2693",67.1100006103516
"2694",68.6500015258789
"2695",71.0400009155273
"2696",72.0599975585938
"2697",72.0199966430664
"2698",72.5800018310547
"2699",71.4199981689453
"2700",71.5800018310547
"2701",73.4800033569336
"2702",73.7799987792969
"2703",74.0599975585938
"2704",74.7099990844727
"2705",73.8600006103516
"2706",74
"2707",74.7399978637695
"2708",74.6399993896484
"2709",75.1699981689453
"2710",75.1699981689453
"2711",73.3600006103516
"2712",73.620002746582
"2713",74.870002746582
"2714",76.1699981689453
"2715",74.8499984741211
"2716",77.2099990844727
"2717",77.4700012207031
"2718",77.120002746582
"2719",78.2300033569336
"2720",78.4300003051758
"2721",79.2799987792969
"2722",79.3000030517578
"2723",78.5100021362305
"2724",79.2200012207031
"2725",79.5699996948242
"2726",79.8000030517578
"2727",78.7900009155273
"2728",76.4400024414062
"2729",75.3899993896484
"2730",77.5
"2731",77.5899963378906
"2732",77.5899963378906
"2733",75.2900009155273
"2734",75.379997253418
"2735",75.3600006103516
"2736",77.3199996948242
"2737",76.4599990844727
"2738",76.4599990844727
"2739",75.879997253418
"2740",76.7399978637695
"2741",75.9400024414062
"2742",73.4400024414062
"2743",75.3399963378906
"2744",75.0800018310547
"2745",74.7399978637695
"2746",73.0500030517578
"2747",75.5500030517578
"2748",74.7300033569336
"2749",76.3099975585938
"2750",77.620002746582
"2751",77.8499984741211
"2752",79.4400024414062
"2753",79.4100036621094
"2754",77.7600021362305
"2755",77.3899993896484
"2756",77.1100006103516
"2757",78.0699996948242
"2758",78.8600006103516
"2759",73.4000015258789
"2760",74.4499969482422
"2761",75.3300018310547
"2762",71.8399963378906
"2763",72.1600036621094
"2764",72.9000015258789
"2765",72.5800018310547
"2766",73.0699996948242
"2767",73.0599975585938
"2768",73.4400024414062
"2769",73.9300003051758
"2770",74.5400009155273
"2771",74.2900009155273
"2772",74.9700012207031
"2773",74.25
"2774",74.25
"2775",73.4499969482422
"2776",73.2099990844727
"2777",73.75
"2778",74.6500015258789
"2779",72.2799987792969
"2780",72.0699996948242
"2781",72.8099975585938
"2782",72.6100006103516
"2783",72.4599990844727
"2784",70.7600021362305
"2785",71.4300003051758
"2786",71.8300018310547
"2787",72.2099990844727
"2788",72.629997253418
"2789",74.7799987792969
"2790",74.7300033569336
"2791",75.8199996948242
"2792",76.2099990844727
"2793",75.9499969482422
"2794",77.1399993896484
"2795",77.7699966430664
"2796",77.4199981689453
"2797",78.1699981689453
"2798",77.2699966430664
"2799",76.5
"2800",76.8300018310547
"2801",77.370002746582
"2802",79.0599975585938
"2803",79.7399978637695
"2804",78.1800003051758
"2805",78.0899963378906
"2806",78.0500030517578
"2807",79.0299987792969
"2808",79.4000015258789
"2809",78.6999969482422
"2810",78.8000030517578
"2811",81.1999969482422
"2812",81.870002746582
"2813",81.3399963378906
"2814",81.7200012207031
"2815",82.7200012207031
"2816",82.6699981689453
"2817",84.8000030517578
"2818",86.2900009155273
"2819",84.5800018310547
"2820",84.1600036621094
"2821",83.9100036621094
"2822",85
"2823",83.0899963378906
"2824",80.2600021362305
"2825",80.4300003051758
"2826",80.7799987792969
"2827",81.4100036621094
"2828",80.0500030517578
"2829",79.2900009155273
"2830",79.7799987792969
"2831",79.8300018310547
"2832",76.4400024414062
"2833",76.1699981689453
"2834",76.8899993896484
"2835",77.620002746582
"2836",77.3399963378906
"2837",75.9100036621094
"2838",75.4700012207031
"2839",75.5
"2840",72.8300018310547
"2841",73.1699981689453
"2842",72.129997253418
"2843",72.0699996948242
"2844",70.6500015258789
"2845",70.1800003051758
"2846",70.120002746582
"2847",65.4700012207031
"2848",66.120002746582
"2849",66.620002746582
"2850",66.7600021362305
"2851",66.7900009155273
"2852",62.5299987792969
"2853",63.4799995422363
"2854",58.7999992370605
"2855",60.4799995422363
"2856",60.2099990844727
"2857",58.7599983215332
"2858",59.5099983215332
"2859",58.7099990844727
"2860",58.689998626709
"2861",62.0800018310547
"2862",60.060001373291
"2863",61.6699981689453
"2864",59.9700012207031
"2865",60.2000007629395
"2866",60.1500015258789
"2867",61.4500007629395
"2868",60.2799987792969
"2869",59.6100006103516
"2870",56.2599983215332
"2871",57.2400016784668
"2872",54.3499984741211
"2873",53.8199996948242
"2874",50.4700012207031
"2875",54.4700012207031
"2876",52.1599998474121
"2877",52.2000007629395
"2878",52.2799987792969
"2879",54.9099998474121
"2880",55.9500007629395
"2881",57.060001373291
"2882",57.3300018310547
"2883",58.7200012207031
"2884",61.439998626709
"2885",61.6800003051758
"2886",60.4799995422363
"2887",58.9900016784668
"2888",60.6399993896484
"2889",61.3199996948242
"2890",61.1800003051758
"2891",62.7000007629395
"2892",61.5
"2893",61.1399993896484
"2894",61.0900001525879
"2895",61.6399993896484
"2896",59.9300003051758
"2897",61.3199996948242
"2898",61.6500015258789
"2899",61.8899993896484
"2900",61.8699989318848
"2901",62.5099983215332
"2902",61.9799995422363
"2903",62.689998626709
"2904",61.6300010681152
"2905",62.0999984741211
"2906",61.5099983215332
"2907",62.4199981689453
"2908",63.6100006103516
"2909",64.5699996948242
"2910",66.25
"2911",66.4499969482422
"2912",67.0800018310547
"2913",67.0699996948242
"2914",67.120002746582
"2915",64.7600021362305
"2916",65.2099990844727
"2917",66.3899993896484
"2918",66.0299987792969
"2919",66.0100021362305
"2920",65.6699981689453
"2921",65.8600006103516
"2922",65.9899978637695
"2923",66.3000030517578
"2924",65.7399978637695
"2925",66.5800018310547
"2926",66.6699981689453
"2927",67.5500030517578
"2928",67.2300033569336
"2929",67.1600036621094
"2930",67.5400009155273
"2931",67.6100006103516
"2932",68.5
"2933",67.8600006103516
"2934",67.0299987792969
"2935",67.2099990844727
"2936",67.9700012207031
"2937",67.8300018310547
"2938",67.8199996948242
"2939",68.3899993896484
"2940",68.3499984741211
"2941",69.370002746582
"2942",69.3099975585938
"2943",69.4000015258789
"2944",70.3399963378906
"2945",71.0999984741211
"2946",70.6100006103516
"2947",71.7300033569336
"2948",70.8300018310547
"2949",71.5500030517578
"2950",71.1800003051758
"2951",71.7200012207031
"2952",71.620002746582
"2953",71.9700012207031
"2954",74.0400009155273
"2955",74.5100021362305
"2956",74.5699996948242
"2957",74.3499984741211
"2958",72.1500015258789
"2959",72.0400009155273
"2960",72.8000030517578
"2961",72.7900009155273
"2962",70.75
"2963",70.8499984741211
"2964",71.2399978637695
"2965",69.879997253418
"2966",70.370002746582
"2967",70.3899993896484
"2968",70.620002746582
"2969",70.2300033569336
"2970",71.2399978637695
"2971",71.7699966430664
"2972",72.620002746582
"2973",72.2099990844727
"2974",71.9700012207031
"2975",72.1800003051758
"2976",70.9899978637695
"2977",67.7600021362305
"2978",68.6900024414062
"2979",70.1100006103516
"2980",69.4499969482422
"2981",66.870002746582
"2982",64.4899978637695
"2983",64.4499969482422
"2984",61.9700012207031
"2985",60.6300010681152
"2986",61.6699981689453
"2987",63.2900009155273
"2988",62.2900009155273
"2989",62.2900009155273
"2990",59.9700012207031
"2991",61.310001373291
"2992",62.0099983215332
"2993",60.939998626709
"2994",62.1399993896484
"2995",61.8199996948242
"2996",64.4499969482422
"2997",65.1999969482422
"2998",64.8600006103516
"2999",65.0500030517578
"3000",66.4899978637695
"3001",66.5500030517578
"3002",66.5500030517578
"3003",66.5
"3004",62.4000015258789
"3005",63.8199996948242
"3006",64.2300033569336
"3007",64.1100006103516
"3008",64.1600036621094
"3009",67.0100021362305
"3010",66.5199966430664
"3011",66.7200012207031
"3012",66.4800033569336
"3013",64.3499984741211
"3014",63.6599998474121
"3015",61.9300003051758
"3016",62.4700012207031
"3017",63.2599983215332
"3018",63.8300018310547
"3019",63.1800003051758
"3020",63.3899993896484
"3021",63.4599990844727
"3022",63.7099990844727
"3023",64.7200012207031
"3024",65.1699981689453
"3025",65.1900024414062
"3026",61.8899993896484
"3027",59.810001373291
"3028",58.939998626709
"3029",56.2299995422363
"3030",57.3800010681152
"3031",58.5299987792969
"3032",58.5699996948242
"3033",61.2999992370605
"3034",59.4799995422363
"3035",58.2299995422363
"3036",58.6399993896484
"3037",59.7400016784668
"3038",60.0299987792969
"3039",60.2999992370605
"3040",59.9199981689453
"3041",59.3400001525879
"3042",58.7000007629395
"3043",59.5099983215332
"3044",60.4900016784668
"3045",61.0800018310547
"3046",60.4300003051758
"3047",58.2599983215332
"3048",60.7000007629395
"3049",60.9500007629395
"3050",61.5400009155273
"3051",62.5900001525879
"3052",62.3800010681152
"3053",60.810001373291
"3054",60.3800010681152
"3055",60.2200012207031
"3056",69.0199966430664
"3057",64.5500030517578
"3058",63.5999984741211
"3059",64.4000015258789
"3060",64.2799987792969
"3061",64.7699966430664
"3062",63.0999984741211
"3063",62.3899993896484
"3064",62.7400016784668
"3065",61.9099998474121
"3066",60.7799987792969
"3067",60.75
"3068",57.689998626709
"3069",57.7099990844727
"3070",58.3699989318848
"3071",58.3499984741211
"3072",58.2400016784668
"3073",58.3199996948242
"3074",59.0999984741211
"3075",60.5099983215332
"3076",59.3499984741211
"3077",58.7400016784668
"3078",59.4199981689453
"3079",59.9099998474121
"3080",59.4199981689453
"3081",58.9599990844727
"3082",59.7000007629395
"3083",61.1699981689453
"3084",61.6699981689453
"3085",62.0200004577637
"3086",61.5699996948242
"3087",61.5900001525879
"3088",60.6100006103516
"3089",60.2299995422363
"3090",60.2099990844727
"3091",62.1300010681152
"3092",62.9599990844727
"3093",61.7400016784668
"3094",62.2900009155273
"3095",62.5099983215332
"3096",62.1800003051758
"3097",62.060001373291
"3098",62.3699989318848
"3099",62.2799987792969
"3100",63.2999992370605
"3101",62.439998626709
"3102",60.9099998474121
"3103",62.4000015258789
"3104",63.9700012207031
"3105",63.3899993896484
"3106",63.6500015258789
"3107",64.2699966430664
"3108",64.0599975585938
"3109",62.4300003051758
"3110",62.4000015258789
"3111",60.8199996948242
"3112",63
"3113",63.3899993896484
"3114",64.3899993896484
"3115",64.25
"3116",64.3399963378906
"3117",63.7200012207031
"3118",64.1999969482422
"3119",65.2200012207031
"3120",65.3399963378906
"3121",66.0999984741211
"3122",66.1699981689453
"3123",66.5400009155273
"3124",66.1399993896484
"3125",66.3899993896484
"3126",67.1999969482422
"3127",67.9199981689453
"3128",68.1600036621094
"3129",68.4400024414062
"3130",68.379997253418
"3131",66.25
"3132",68.5999984741211
"3133",68.9100036621094
"3134",68.2699966430664
"3135",65.4400024414062
"3136",65.370002746582
"3137",64.9800033569336
"3138",64.1999969482422
"3139",64.4899978637695
"3140",64
"3141",64.620002746582
"3142",64.8499984741211
"3143",64.5899963378906
"3144",63.2099990844727
"3145",62.0400009155273
"3146",60.689998626709
"3147",59.3199996948242
"3148",59.5099983215332
"3149",59.810001373291
"3150",58.2900009155273
"3151",58.1599998474121
"3152",58.2000007629395
"3153",53.9599990844727
"3154",55.2799987792969
"3155",54.9300003051758
"3156",54.4700012207031
"3157",53.2700004577637
"3158",54.0099983215332
"3159",55.7900009155273
"3160",56.3400001525879
"3161",57.3199996948242
"3162",57.75
"3163",59.1199989318848
"3164",59.310001373291
"3165",58.5
"3166",56.2999992370605
"3167",54.9500007629395
"3168",53.4300003051758
"3169",52.1800003051758
"3170",50.5200004577637
"3171",50.4799995422363
"3172",51.8600006103516
"3173",51.1300010681152
"3174",49.9900016784668
"3175",45.2700004577637
"3176",34.3600006103516
"3177",37.2200012207031
"3178",35.7900009155273
"3179",33.2200012207031
"3180",33.8499984741211
"3181",30.0499992370605
"3182",28.7299995422363
"3183",24.8799991607666
"3184",28.4699993133545
"3185",26.9799995422363
"3186",27.0300006866455
"3187",27.1499996185303
"3188",27.3899993896484
"3189",26.3400001525879
"3190",24.9300003051758
"3191",22.7600002288818
"3192",22.7399997711182
"3193",22.7600002288818
"3194",29.9400005340576
"3195",34.1100006103516
"3196",33.0499992370605
"3197",31.8700008392334
"3198",32.8400001525879
"3199",31.4799995422363
"3200",31.7399997711182
"3201",29.6000003814697
"3202",27.6900005340576
"3203",27.8199996948242
"3204",28.0799999237061
"3205",25.5699996948242
"3206",19.3299999237061
"3207",20.3700008392334
"3208",21.3299999237061
"3209",21.4400005340576
"3210",19.9899997711182
"3211",20.4599990844727
"3212",22.5400009155273
"3213",25.2700004577637
"3214",25.2900009155273
"3215",27.2000007629395
"3216",30.9699993133545
"3217",29.7199993133545
"3218",29.4599990844727
"3219",30.9699993133545
"3220",29.6299991607666
"3221",29.9799995422363
"3222",29.1900005340576
"3223",31.1299991607666
"3224",32.5
"3225",34.810001373291
"3226",34.6500015258789
"3227",35.75
"3228",36.060001373291
"3229",35.1300010681152
"3230",36.1699981689453
"3231",34.7400016784668
"3232",35.2900009155273
"3233",35.3300018310547
"3234",35.3199996948242
"3235",39.5699996948242
"3236",39.7900009155273
"3237",39.9900016784668
"3238",42.2999992370605
"3239",40.7999992370605
"3240",41.1800003051758
"3241",41.7299995422363
"3242",38.5499992370605
"3243",38.7299995422363
"3244",39.7200012207031
"3245",40.9599990844727
"3246",40.7099990844727
"3247",41.5099983215332
"3248",42.189998626709
"3249",43.0800018310547
"3250",42.6300010681152
"3251",40.310001373291
"3252",41.0499992370605
"3253",41.0200004577637
"3254",41.7099990844727
"3255",41.1500015258789
"3256",41.1300010681152
"3257",43.1399993896484
"3258",43.0999984741211
"3259",43.0800018310547
"3260",43.2900009155273
"3261",42.3499984741211
"3262",43.2400016784668
"3263",42.7200012207031
"3264",42.9000015258789
"3265",43.7900009155273
"3266",43.3699989318848
"3267",43.1399993896484
"3268",43.2799987792969
"3269",44.3199996948242
"3270",44.2900009155273
"3271",43.310001373291
"3272",43.3400001525879
"3273",43.4099998474121
"3274",43.2200012207031
"3275",43.75
"3276",42.939998626709
"3277",43.2999992370605
"3278",43.2599983215332
"3279",44.4300003051758
"3280",45.1699981689453
"3281",45.0900001525879
"3282",44.4000015258789
"3283",44.9900016784668
"3284",44.5
"3285",45.4300003051758
"3286",44.9599990844727
"3287",44.7999992370605
"3288",45.3699989318848
"3289",45.4599990844727
"3290",45.3699989318848
"3291",44.9000015258789
"3292",44.3499984741211
"3293",45.1300010681152
"3294",45.8600006103516
"3295",45.6399993896484
"3296",45.0900001525879
"3297",45.0499992370605
"3298",45.0999984741211
"3299",NA
"3300",44.4300003051758
"3301",44.0699996948242
"3302",42.6599998474121
"3303",39.7799987792969
"3304",40.7900009155273
"3305",40.060001373291
"3306",39.8300018310547
"3307",39.6100006103516
"3308",40.5299987792969
"3309",42.2200012207031
"3310",43.2999992370605
"3311",43.1500015258789
"3312",41.439998626709
"3313",41.7200012207031
"3314",41.7700004577637
"3315",41.939998626709
"3316",41.9199981689453
"3317",42.4300003051758
"3318",41.0299987792969
"3319",40.9500007629395
"3320",40.9599990844727
"3321",39.2700004577637
"3322",41.2900009155273
"3323",42.6500015258789
"3324",41.9900016784668
"3325",43.3400001525879
"3326",42.8499984741211
"3327",41.7200012207031
"3328",42.4500007629395
"3329",43.3199996948242
"3330",43.1599998474121
"3331",42.9300003051758
"3332",42.6199989318848
"3333",43.1599998474121
"3334",41.7299995422363
"3335",42.4599990844727
"3336",41.7700004577637
"3337",40.4599990844727
"3338",41.2000007629395
"3339",39.1199989318848
"3340",37.6500015258789
"3341",37.4599990844727
"3342",37.4599990844727
"3343",39.7099990844727
"3344",41.2299995422363
"3345",40.9300003051758
"3346",39.4500007629395
"3347",42.4000015258789
"3348",43.6100006103516
"3349",43.7999992370605
"3350",43.5299987792969
"3351",42.7799987792969
"3352",43.8199996948242
"3353",43.75
"3354",44.3400001525879
"3355",44.2000007629395
"3356",44.9599990844727
"3357",46.060001373291
"3358",47.8600006103516
"3359",48.6100006103516
"3360",48.1800003051758
"3361",47.5900001525879
"3362",47.6100006103516
"3363",48.25
"3364",48.7099990844727
"3365",49.25
"3366",48.7900009155273
"3367",48.8400001525879
"3368",48.8600006103516
"3369",50.25
"3370",49.9700012207031
"3371",50.2900009155273
"3372",50.7599983215332
"3373",51.0800018310547
"3374",51.5
"3375",52.2599983215332
"3376",50.9099998474121
"3377",50.0800018310547
"3378",51.2000007629395
"3379",51.2900009155273
"3380",50.8600006103516
"3381",51.0900001525879
"3382",51.3400001525879
"3383",NA
"3384",51.0900001525879
"3385",53.5999984741211
"3386",54.2999992370605
"3387",54.3800010681152
"3388",55.9900016784668
"3389",55.6599998474121
"3390",56.5800018310547
"3391",56.060001373291
"3392",56.4199981689453
"3393",55.0999984741211
"3394",55.9000015258789
"3395",56.0800018310547
"3396",56.0999984741211
"3397",55.4099998474121
"3398",55.8800010681152
"3399",55.9099998474121
"3400",55.810001373291
"3401",55.5299987792969
"3402",55.8800010681152
"3403",55.8800010681152
"3404",57.4599990844727
"3405",58.4599990844727
"3406",58.8400001525879
"3407",59.3400001525879
"3408",60.560001373291
"3409",61.0900001525879
"3410",61.4700012207031
"3411",61.1399993896484
"3412",62.4300003051758
"3413",63.3499984741211
"3414",64.3399963378906
"3415",63.9300003051758
"3416",62.9099998474121
"3417",65.2399978637695
"3418",65.370002746582
"3419",67.0400009155273
"3420",66.879997253418
"3421",66.129997253418
"3422",65.9499969482422
"3423",62.7000007629395
"3424",64.0699996948242
"3425",66.7399978637695
"3426",69.3600006103516
"3427",68.2399978637695
"3428",67.5199966430664
"3429",67.9000015258789
"3430",69.629997253418
"3431",69.2200012207031
"3432",68.879997253418
"3433",68.3899993896484
"3434",68
"3435",63.2799987792969
"3436",64.5299987792969
"3437",64.620002746582
"3438",60.7900009155273
"3439",64.4100036621094
"3440",61.9500007629395
"3441",64.5699996948242
"3442",64.9800033569336
"3443",64.1399993896484
"3444",63.5400009155273
"3445",63.5999984741211
"3446",62.1500015258789
"3447",62.7400016784668
"3448",63.1599998474121
"3449",63.2000007629395
"3450",62.9500007629395
"3451",63.2799987792969
"3452",63.6699981689453
"3453",66.5800018310547
"3454",66.9400024414062
"3455",66.7699966430664
"3456",67.0500030517578
"3457",66.5699996948242
"3458",65.3199996948242
"3459",65.4000015258789
"3460",66.1100006103516
"3461",65.6500015258789
"3462",66.4199981689453
"3463",67.2699966430664
"3464",68.5599975585938
"3465",67.25
"3466",67.2900009155273
"3467",NA
"3468",68.9599990844727
"3469",68.0899963378906
"3470",68.2799987792969
"3471",68.3199996948242
"3472",68.5500030517578
"3473",69.3199996948242
"3474",67.0500030517578
"3475",68.7099990844727
"3476",69.4599990844727
"3477",68.7099990844727
"3478",66.6600036621094
"3479",65.1100006103516
"3480",66.4400024414062
"3481",68.4599990844727
"3482",68.6500015258789
"3483",68.870002746582
"3484",69.4599990844727
"3485",69.629997253418
"3486",69.629997253418
"3487",71.3499984741211
"3488",71.3099975585938
"3489",71.8899993896484
"3490",71.4899978637695
"3491",72.2200012207031
"3492",72.2200012207031
"3493",72.5199966430664
"3494",72.6900024414062
"3495",72.8600006103516
"3496",73.9899978637695
"3497",74.3899993896484
"3498",73.0800018310547
"3499",73.5100021362305
"3500",74.9000015258789
"3501",74.8099975585938
"3502",75.1900024414062
"3503",75.5599975585938
"3504",76.1800003051758
"3505",74.6800003051758
"3506",74.7600021362305
"3507",75.129997253418
"3508",75.8399963378906
"3509",76.1699981689453
"3510",74.5299987792969
"3511",73.4300003051758
"3512",74.120002746582
"3513",75.5500030517578
"3514",75.1600036621094
"3515",76.4899978637695
"3516",74.7600021362305
"3517",73.4700012207031
"3518",73.5899963378906
"3519",68.620002746582
"3520",69.3499984741211
"3521",72.2300033569336
"3522",73.7900009155273
"3523",74.0999984741211
"3524",74.5
"3525",74.4800033569336
"3526",74.7399978637695
"3527",76.0500030517578
"3528",76.3300018310547
"3529",72.8899993896484
"3530",72.4100036621094
"3531",70.379997253418
"3532",71.2900009155273
"3533",70.6999969482422
"3534",69.0400009155273
"3535",70.629997253418
"3536",71.4400024414062
"3537",71.3099975585938
"3538",70.5899963378906
"3539",69.5100021362305
"3540",69.0299987792969
"3541",68.2300033569336
"3542",66.4499969482422
"3543",65.1800003051758
"3544",68.75
"3545",71.0500030517578
"3546",72.25
"3547",71.0699996948242
"3548",72.6999969482422
"3549",73.4100036621094
"3550",72.9899978637695
"3551",71.5899963378906
"3552",73.0299987792969
"3553",72.6100006103516
"3554",71.6900024414062
"3555",72.5999984741211
"3556",71.4499969482422
"3557",72.9199981689453
"3558",73.5100021362305
"3559",73.5999984741211
"3560",75.4599990844727
"3561",75.6699981689453
"3562",75.3399963378906
"3563",73.9199981689453
"3564",74.3600006103516
"3565",76.1900024414062
"3566",77.25
"3567",78.0899963378906
"3568",79.5299987792969
"3569",79.0899963378906
"3570",78.6399993896484
"3571",78.5199966430664
"3572",79.2799987792969
"3573",81.2600021362305
"3574",82.5599975585938
"3575",81.0800018310547
"3576",81.9499969482422
"3577",82.3899993896484
"3578",83.6500015258789
"3579",83.4199981689453
"3580",83.1800003051758
"3581",84
"3582",84.8600006103516
"3583",84.3300018310547
"3584",85.0800018310547
"3585",85.8199996948242
"3586",84.6100006103516
"3587",85.5299987792969
"3588",85.9899978637695
"3589",86.4000015258789
"3590",84.5800018310547
"3591",84.3199996948242
"3592",84.379997253418
"3593",84.7099990844727
"3594",84.7200012207031
"3595",81.9899978637695
"3596",80.5400009155273
"3597",82.7399978637695
"3598",83.4300003051758
"3599",84.7799987792969
"3600",82.6399993896484
"3601",82.870002746582
"3602",82.1699981689453
"3603",82.0500030517578
"3604",82.4300003051758
"3605",80.2799987792969
"3606",81.2399978637695
"3607",78.8899993896484
"3608",79.6999969482422
"3609",82.3099975585938
"3610",82.25
"3611",72.7200012207031
"3612",73.4400024414062
"3613",70.5699996948242
"3614",68.870002746582
"3615",69.6699981689453
"3616",69.879997253418
"3617",73.0800018310547
"3618",75.4400024414062
"3619",75.8199996948242
"3620",74.4199981689453
"3621",75.1500015258789
"3622",74.3899993896484
"3623",73.6999969482422
"3624",73.879997253418
"3625",75.0199966430664
"3626",73.5199966430664
"3627",71.5199966430664
"3628",73.9800033569336
"3629",75.2900009155273
"3630",76.8499984741211
"3631",78.5999984741211
"3632",78.9400024414062
"3633",79.2300033569336
"3634",79.3199996948242
"3635",79.1999969482422
"3636",78.9800033569336
"3637",80
"3638",80.8000030517578
"3639",81.9899978637695
"3640",81.75
"3641",80.870002746582
"3642",83.7200012207031
"3643",84.6699981689453
"3644",84.4700012207031
"3645",86.0599975585938
"3646",87.5100021362305
"3647",88.4400024414062
"3648",88.379997253418
"3649",87.8899993896484
"3650",86.2699966430664
"3651",88.1999969482422
"3652",89.9599990844727
"3653",89.3399963378906
"3654",90.0299987792969
"3655",91.2099990844727
"3656",91.2900009155273
"3657",89.4700012207031
"3658",91.1100006103516
"3659",93.2699966430664
"3660",92.6900024414062
"3661",90.7799987792969
"3662",91.5500030517578
"3663",91.4100036621094
"3664",94.4400024414062
"3665",96.4800033569336
"3666",93.2799987792969
"3667",94.8099975585938
"3668",92.9700012207031
"3669",93.5400009155273
"3670",96.8399963378906
"3671",96.8399963378906
"3672",99.0800018310547
"3673",97.9300003051758
"3674",100.98999786377
"3675",100.849998474121
"3676",112.930000305176
"3677",110.459999084473
"3678",118.110000610352
"3679",123.209999084473
"3680",127.980003356934
"3681",111.139999389648
"3682",109.330001831055
"3683",112.669998168945
"3684",106.900001525879
"3685",99.9100036621094
"3686",98.0199966430664
"3687",106.639999389648
"3688",107.930000305176
"3689",115.620002746582
"3690",115.480003356934
"3691",121.599998474121
"3692",119.029998779297
"3693",120.650001525879
"3694",112.480003356934
"3695",110.230003356934
"3696",113.449996948242
"3697",107.910003662109
"3698",107.669998168945
"3699",107.529998779297
"3700",106.639999389648
"3701",101.069999694824
"3702",100.580001831055
"3703",102.779998779297
"3704",98.4800033569336
"3705",104.639999389648
"3706",108.779998779297
"3707",111.699996948242
"3708",113.160003662109
"3709",107.25
"3710",106.800003051758
"3711",108.330001831055
"3712",106.650001525879
"3713",102.319999694824
"3714",104.98999786377
"3715",105.319999694824
"3716",107.589996337891
"3717",109.339996337891
"3718",109.360000610352
"3719",104.970001220703
"3720",110.139999389648
"3721",110.900001525879
"3722",112.389999389648
"3723",105.940002441406
"3724",102.459999084473
"3725",107.51000213623
"3726",107.449996948242
"3727",111.550003051758
"3728",114.23999786377
"3729",111.930000305176
"3730",109.110000610352
"3731",112.040000915527
"3732",112.550003051758
"3733",113.419998168945
"3734",113.559997558594
"3735",114.029998779297
"3736",117.400001525879
"3737",119.430000305176
"3738",122.839996337891
"3739",116.290000915527
"3740",117.610000610352
"3741",119.720001220703
"3742",119.51000213623
"3743",120.569999694824
"3744",123.580001831055
"3745",123.069999694824
"3746",122.01000213623
"3747",122.269996643066
"3748",121.169998168945
"3749",118.51000213623
"3750",119.809997558594
"3751",113.120002746582
"3752",114.650001525879
"3753",111.73999786377
"3754",110.050003051758
"3755",113.120002746582
"3756",115.089996337891
"3757",117.980003356934
"3758",116.26000213623
"3759",114.809997558594
