"","IXIC.Adjusted"
"2462",5246.7900390625
"2463",5239.02001953125
"2464",5213.330078125
"2465",5214.16015625
"2466",5199.81982421875
"2467",5243.83984375
"2468",5246.41015625
"2469",5241.830078125
"2470",5257.39990234375
"2471",5309.830078125
"2472",5283.39990234375
"2473",5250.27001953125
"2474",5215.97021484375
"2475",5190.10009765625
"2476",5189.14013671875
"2477",5153.580078125
"2478",5105.56982421875
"2479",5058.41015625
"2480",5046.3701171875
"2481",5166.169921875
"2482",5193.490234375
"2483",5251.06982421875
"2484",5208.7998046875
"2485",5237.10986328125
"2486",5218.39990234375
"2487",5275.6201171875
"2488",5294.580078125
"2489",5333.97021484375
"2490",5321.509765625
"2491",5368.85986328125
"2492",5386.35009765625
"2493",5380.68017578125
"2494",5398.919921875
"2495",5368.81005859375
"2496",5379.919921875
"2497",5323.68017578125
"2498",5251.10986328125
"2499",5255.64990234375
"2500",5308.89013671875
"2501",5333
"2502",5393.759765625
"2503",5417.35986328125
"2504",5444.5
"2505",5412.5400390625
"2506",5463.830078125
"2507",5436.669921875
"2508",5456.85009765625
"2509",5437.16015625
"2510",5457.43994140625
"2511",5483.93994140625
"2512",5471.43017578125
"2513",5447.419921875
"2514",5462.68994140625
"2515",5487.43994140625
"2516",5438.56005859375
"2517",5432.08984375
"2518",5383.1201171875
"2519",5429.080078125
"2520",5477
"2521",5487.93994140625
"2522",5521.06005859375
"2523",5531.81982421875
"2524",5551.81982421875
"2525",5563.64990234375
"2526",5547.490234375
"2527",5574.1201171875
"2528",5538.72998046875
"2529",5555.64990234375
"2530",5540.080078125
"2531",5555.330078125
"2532",5552.93994140625
"2533",5600.9599609375
"2534",5656.33984375
"2535",5655.18017578125
"2536",5660.77978515625
"2537",5613.7099609375
"2538",5614.7900390625
"2539",5642.64990234375
"2540",5636.2001953125
"2541",5666.77001953125
"2542",5663.5498046875
"2543",5674.22021484375
"2544",5682.4501953125
"2545",5715.18017578125
"2546",5734.1298828125
"2547",5763.9599609375
"2548",5782.56982421875
"2549",5819.43994140625
"2550",5814.89990234375
"2551",5838.580078125
"2552",5865.9501953125
"2553",5860.6298828125
"2554",5835.509765625
"2555",5845.31005859375
"2556",5861.89990234375
"2557",5825.43994140625
"2558",5904.02978515625
"2559",5861.22021484375
"2560",5870.75
"2561",5849.18017578125
"2562",5833.93017578125
"2563",5837.5498046875
"2564",5838.81005859375
"2565",5861.72998046875
"2566",5875.77978515625
"2567",5856.81982421875
"2568",5900.0498046875
"2569",5900.759765625
"2570",5901
"2571",5901.52978515625
"2572",5793.830078125
"2573",5821.64013671875
"2574",5817.68994140625
"2575",5828.740234375
"2576",5840.3701171875
"2577",5875.14013671875
"2578",5897.5498046875
"2579",5914.33984375
"2580",5911.740234375
"2581",5894.68017578125
"2582",5898.60986328125
"2583",5864.47998046875
"2584",5878.9501953125
"2585",5877.81005859375
"2586",5880.93017578125
"2587",5866.77001953125
"2588",5836.16015625
"2589",5805.14990234375
"2590",5856.7900390625
"2591",5849.47021484375
"2592",5863.02978515625
"2593",5916.77978515625
"2594",5910.52001953125
"2595",5983.81982421875
"2596",6025.490234375
"2597",6025.22998046875
"2598",6048.93994140625
"2599",6047.60986328125
"2600",6091.60009765625
"2601",6095.3701171875
"2602",6072.5498046875
"2603",6075.33984375
"2604",6100.759765625
"2605",6102.66015625
"2606",6120.58984375
"2607",6129.14013671875
"2608",6115.9599609375
"2609",6121.22998046875
"2610",6149.669921875
"2611",6169.8701171875
"2612",6011.240234375
"2613",6055.1298828125
"2614",6083.7001953125
"2615",6133.6201171875
"2616",6138.7099609375
"2617",6163.02001953125
"2618",6205.259765625
"2619",6210.18994140625
"2620",6203.18994140625
"2621",6198.52001953125
"2622",6246.830078125
"2623",6305.7998046875
"2624",6295.68017578125
"2625",6275.06005859375
"2626",6297.3798828125
"2627",6321.759765625
"2628",6207.919921875
"2629",6175.4599609375
"2630",6220.3701171875
"2631",6194.89013671875
"2632",6165.5
"2633",6151.759765625
"2634",6239.009765625
"2635",6188.02978515625
"2636",6233.9501953125
"2637",6236.68994140625
"2638",6265.25
"2639",6247.14990234375
"2640",6146.6201171875
"2641",6234.41015625
"2642",6144.35009765625
"2643",6140.419921875
"2644",6110.06005859375
"2645",6150.85986328125
"2646",6089.4599609375
"2647",6153.080078125
"2648",6176.39013671875
"2649",6193.2998046875
"2650",6261.169921875
"2651",6274.43994140625
"2652",6312.47021484375
"2653",6314.43017578125
"2654",6344.31005859375
"2655",6385.0400390625
"2656",6390
"2657",6387.75
"2658",6410.81005859375
"2659",6412.169921875
"2660",6422.75
"2661",6382.18994140625
"2662",6374.68017578125
"2663",6348.1201171875
"2664",6362.93994140625
"2665",6362.64990234375
"2666",6340.33984375
"2667",6351.56005859375
"2668",6383.77001953125
"2669",6370.4599609375
"2670",6352.330078125
"2671",6216.8701171875
"2672",6256.56005859375
"2673",6340.22998046875
"2674",6333.009765625
"2675",6345.10986328125
"2676",6221.91015625
"2677",6216.52978515625
"2678",6213.1298828125
"2679",6297.47998046875
"2680",6278.41015625
"2681",6271.330078125
"2682",6265.64013671875
"2683",6283.02001953125
"2684",6301.89013671875
"2685",6368.31005859375
"2686",6428.66015625
"2687",6435.330078125
"2688",6375.56982421875
"2689",6393.31005859375
"2690",6397.8701171875
"2691",6360.18994140625
"2692",6432.259765625
"2693",6454.27978515625
"2694",6460.18994140625
"2695",6429.080078125
"2696",6448.47021484375
"2697",6454.64013671875
"2698",6461.31982421875
"2699",6456.0400390625
"2700",6422.68994140625
"2701",6426.919921875
"2702",6370.58984375
"2703",6380.16015625
"2704",6453.259765625
"2705",6453.4501953125
"2706",6495.9599609375
"2707",6516.72021484375
"2708",6531.7099609375
"2709",6534.6298828125
"2710",6585.35986328125
"2711",6590.18017578125
"2712",6579.72998046875
"2713",6587.25
"2714",6603.5498046875
"2715",6591.509765625
"2716",6605.7998046875
"2717",6624
"2718",6623.66015625
"2719",6624.22021484375
"2720",6605.06982421875
"2721",6629.0498046875
"2722",6586.830078125
"2723",6598.43017578125
"2724",6563.89013671875
"2725",6556.77001953125
"2726",6701.259765625
"2727",6698.9599609375
"2728",6727.669921875
"2729",6716.52978515625
"2730",6714.93994140625
"2731",6764.43994140625
"2732",6786.43994140625
"2733",6767.77978515625
"2734",6789.1201171875
"2735",6750.0498046875
"2736",6750.93994140625
"2737",6757.60009765625
"2738",6737.8701171875
"2739",6706.2099609375
"2740",6793.2900390625
"2741",6782.7900390625
"2742",6790.7099609375
"2743",6862.47998046875
"2744",6867.35986328125
"2745",6889.16015625
"2746",6878.52001953125
"2747",6912.35986328125
"2748",6824.39013671875
"2749",6873.97021484375
"2750",6847.58984375
"2751",6775.3701171875
"2752",6762.2099609375
"2753",6776.3798828125
"2754",6812.83984375
"2755",6840.080078125
"2756",6875.080078125
"2757",6862.31982421875
"2758",6875.7998046875
"2759",6856.52978515625
"2760",6936.580078125
"2761",6994.759765625
"2762",6963.85009765625
"2763",6960.9599609375
"2764",6965.35986328125
"2765",6959.9599609375
"2766",6936.25
"2767",6939.33984375
"2768",6950.16015625
"2769",6903.39013671875
"2770",7006.89990234375
"2771",7065.52978515625
"2772",7077.91015625
"2773",7136.56005859375
"2774",7157.39013671875
"2775",7163.580078125
"2776",7153.56982421875
"2777",7211.77978515625
"2778",7261.06005859375
"2779",7223.68994140625
"2780",7298.27978515625
"2781",7296.0498046875
"2782",7336.3798828125
"2783",7408.02978515625
"2784",7460.2900390625
"2785",7415.06005859375
"2786",7411.16015625
"2787",7505.77001953125
"2788",7466.509765625
"2789",7402.47998046875
"2790",7411.47998046875
"2791",7385.85986328125
"2792",7240.9501953125
"2793",6967.52978515625
"2794",7115.8798828125
"2795",7051.97998046875
"2796",6777.16015625
"2797",6874.490234375
"2798",6981.9599609375
"2799",7013.509765625
"2800",7143.6201171875
"2801",7256.43017578125
"2802",7239.47021484375
"2803",7234.31005859375
"2804",7218.22998046875
"2805",7210.08984375
"2806",7337.39013671875
"2807",7421.4599609375
"2808",7330.35009765625
"2809",7273.009765625
"2810",7180.56005859375
"2811",7257.8701171875
"2812",7330.7099609375
"2813",7372.009765625
"2814",7396.64990234375
"2815",7427.9501953125
"2816",7560.81005859375
"2817",7588.31982421875
"2818",7511.009765625
"2819",7496.81005859375
"2820",7481.740234375
"2821",7481.990234375
"2822",7344.240234375
"2823",7364.2998046875
"2824",7345.2900390625
"2825",7166.68017578125
"2826",6992.669921875
"2827",7220.5400390625
"2828",7008.81005859375
"2829",6949.22998046875
"2830",7063.4501953125
"2831",6870.1201171875
"2832",6941.27978515625
"2833",7042.10986328125
"2834",7076.5498046875
"2835",6915.10986328125
"2836",6950.33984375
"2837",7094.2998046875
"2838",7069.02978515625
"2839",7140.25
"2840",7106.64990234375
"2841",7156.27978515625
"2842",7281.10009765625
"2843",7295.240234375
"2844",7238.06005859375
"2845",7146.1298828125
"2846",7128.60009765625
"2847",7007.35009765625
"2848",7003.740234375
"2849",7118.68017578125
"2850",7119.7998046875
"2851",7066.27001953125
"2852",7130.7001953125
"2853",7100.89990234375
"2854",7088.14990234375
"2855",7209.6201171875
"2856",7265.2099609375
"2857",7266.89990234375
"2858",7339.91015625
"2859",7404.97021484375
"2860",7402.8798828125
"2861",7411.31982421875
"2862",7351.6298828125
"2863",7398.2998046875
"2864",7382.47021484375
"2865",7354.33984375
"2866",7394.0400390625
"2867",7378.4599609375
"2868",7425.9599609375
"2869",7424.43017578125
"2870",7433.85009765625
"2871",7396.58984375
"2872",7462.4501953125
"2873",7442.1201171875
"2874",7554.330078125
"2875",7606.4599609375
"2876",7637.85986328125
"2877",7689.240234375
"2878",7635.06982421875
"2879",7645.509765625
"2880",7659.93017578125
"2881",7703.7900390625
"2882",7695.7001953125
"2883",7761.0400390625
"2884",7746.3798828125
"2885",7747.02978515625
"2886",7725.58984375
"2887",7781.509765625
"2888",7712.9501953125
"2889",7692.81982421875
"2890",7532.009765625
"2891",7561.6298828125
"2892",7445.080078125
"2893",7503.68017578125
"2894",7510.2998046875
"2895",7567.68994140625
"2896",7502.669921875
"2897",7586.43017578125
"2898",7688.39013671875
"2899",7756.2001953125
"2900",7759.2001953125
"2901",7716.60986328125
"2902",7823.919921875
"2903",7825.97998046875
"2904",7805.72021484375
"2905",7855.1201171875
"2906",7854.43994140625
"2907",7825.2998046875
"2908",7820.2001953125
"2909",7841.8701171875
"2910",7840.77001953125
"2911",7932.240234375
"2912",7852.18017578125
"2913",7737.419921875
"2914",7630
"2915",7671.7900390625
"2916",7707.2900390625
"2917",7802.68994140625
"2918",7812.009765625
"2919",7859.68017578125
"2920",7883.66015625
"2921",7888.330078125
"2922",7891.77978515625
"2923",7839.10986328125
"2924",7819.7099609375
"2925",7870.89013671875
"2926",7774.1201171875
"2927",7806.52001953125
"2928",7816.330078125
"2929",7821.009765625
"2930",7859.169921875
"2931",7889.10009765625
"2932",7878.4599609375
"2933",7945.97998046875
"2934",8017.89990234375
"2935",8030.0400390625
"2936",8109.68994140625
"2937",8088.35986328125
"2938",8109.5400390625
"2939",8091.25
"2940",7995.169921875
"2941",7922.72998046875
"2942",7902.5400390625
"2943",7924.16015625
"2944",7972.47021484375
"2945",7954.22998046875
"2946",8013.7099609375
"2947",8010.0400390625
"2948",7895.7900390625
"2949",7956.10986328125
"2950",7950.0400390625
"2951",8028.22998046875
"2952",7986.9599609375
"2953",7993.25
"2954",8007.47021484375
"2955",7990.3701171875
"2956",8041.97021484375
"2957",8046.35009765625
"2958",8037.2998046875
"2959",7999.5498046875
"2960",8025.08984375
"2961",7879.509765625
"2962",7788.4501953125
"2963",7735.9501953125
"2964",7738.02001953125
"2965",7422.0498046875
"2966",7329.06005859375
"2967",7496.89013671875
"2968",7430.740234375
"2969",7645.490234375
"2970",7642.7001953125
"2971",7485.14013671875
"2972",7449.02978515625
"2973",7468.6298828125
"2974",7437.5400390625
"2975",7108.39990234375
"2976",7318.33984375
"2977",7167.2099609375
"2978",7050.2900390625
"2979",7161.64990234375
"2980",7305.89990234375
"2981",7434.06005859375
"2982",7356.990234375
"2983",7328.85009765625
"2984",7375.9599609375
"2985",7570.75
"2986",7530.8798828125
"2987",7406.89990234375
"2988",7200.8701171875
"2989",7200.8701171875
"2990",7136.39013671875
"2991",7259.02978515625
"2992",7247.8701171875
"2993",7028.47998046875
"2994",6908.81982421875
"2995",6972.25
"2996",6938.97998046875
"2997",7081.85009765625
"2998",7082.7001953125
"2999",7291.58984375
"3000",7273.080078125
"3001",7330.5400390625
"3002",7441.509765625
"3003",7158.43017578125
"3004",7188.259765625
"3005",6969.25
"3006",7020.52001953125
"3007",7031.830078125
"3008",7098.31005859375
"3009",7070.330078125
"3010",6910.66015625
"3011",6753.72998046875
"3012",6783.91015625
"3013",6636.830078125
"3014",6528.41015625
"3015",6332.990234375
"3016",6192.919921875
"3017",6554.35986328125
"3018",6579.490234375
"3019",6584.52001953125
"3020",6635.27978515625
"3021",6665.93994140625
"3022",6463.5
"3023",6738.85986328125
"3024",6823.47021484375
"3025",6897
"3026",6957.080078125
"3027",6986.06982421875
"3028",6971.47998046875
"3029",6905.919921875
"3030",7023.830078125
"3031",7034.68994140625
"3032",7084.4599609375
"3033",7157.22998046875
"3034",7020.35986328125
"3035",7025.77001953125
"3036",7073.4599609375
"3037",7164.85986328125
"3038",7085.68017578125
"3039",7028.2900390625
"3040",7183.080078125
"3041",7281.740234375
"3042",7263.8701171875
"3043",7347.5400390625
"3044",7402.080078125
"3045",7375.27978515625
"3046",7288.35009765625
"3047",7298.2001953125
"3048",7307.89990234375
"3049",7414.6201171875
"3050",7420.3798828125
"3051",7426.9501953125
"3052",7472.41015625
"3053",7486.77001953125
"3054",7489.06982421875
"3055",7459.7099609375
"3056",7527.5400390625
"3057",7554.4599609375
"3058",7549.2998046875
"3059",7554.509765625
"3060",7532.52978515625
"3061",7595.35009765625
"3062",7577.56982421875
"3063",7576.35986328125
"3064",7505.919921875
"3065",7421.4599609375
"3066",7408.14013671875
"3067",7558.06005859375
"3068",7591.02978515625
"3069",7643.41015625
"3070",7630.91015625
"3071",7688.52978515625
"3072",7714.47998046875
"3073",7723.9501953125
"3074",7728.97021484375
"3075",7838.9599609375
"3076",7642.669921875
"3077",7637.5400390625
"3078",7691.52001953125
"3079",7643.3798828125
"3080",7669.169921875
"3081",7729.31982421875
"3082",7828.91015625
"3083",7848.68994140625
"3084",7895.5498046875
"3085",7891.77978515625
"3086",7938.68994140625
"3087",7953.8798828125
"3088",7909.27978515625
"3089",7964.240234375
"3090",7947.35986328125
"3091",7984.16015625
"3092",7976.009765625
"3093",8000.22998046875
"3094",7996.080078125
"3095",7998.06005859375
"3096",8015.27001953125
"3097",8120.81982421875
"3098",8102.009765625
"3099",8118.68017578125
"3100",8146.39990234375
"3101",8161.85009765625
"3102",8095.39013671875
"3103",8049.64013671875
"3104",8036.77001953125
"3105",8164
"3106",8123.2900390625
"3107",7963.759765625
"3108",7943.31982421875
"3109",7910.58984375
"3110",7916.93994140625
"3111",7647.02001953125
"3112",7734.490234375
"3113",7822.14990234375
"3114",7898.0498046875
"3115",7816.27978515625
"3116",7702.3798828125
"3117",7785.72021484375
"3118",7750.83984375
"3119",7628.27978515625
"3120",7637.009765625
"3121",7607.35009765625
"3122",7547.31005859375
"3123",7567.72021484375
"3124",7453.14990234375
"3125",7333.02001953125
"3126",7527.1201171875
"3127",7575.47998046875
"3128",7615.5498046875
"3129",7742.10009765625
"3130",7823.169921875
"3131",7822.56982421875
"3132",7792.72021484375
"3133",7837.1298828125
"3134",7796.66015625
"3135",7845.02001953125
"3136",7953.8798828125
"3137",7987.31982421875
"3138",8051.33984375
"3139",8031.7099609375
"3140",8005.7001953125
"3141",7884.72021484375
"3142",7909.97021484375
"3143",7967.759765625
"3144",8006.240234375
"3145",8091.16015625
"3146",8109.08984375
"3147",8170.22998046875
"3148",8161.7900390625
"3149",8098.3798828125
"3150",8141.72998046875
"3151",8202.5302734375
"3152",8196.0400390625
"3153",8244.1396484375
"3154",8258.1904296875
"3155",8222.7998046875
"3156",8185.2099609375
"3157",8207.240234375
"3158",8146.490234375
"3159",8204.1396484375
"3160",8251.400390625
"3161",8321.5
"3162",8238.5400390625
"3163",8330.2099609375
"3164",8293.330078125
"3165",8273.6103515625
"3166",8175.419921875
"3167",8111.1201171875
"3168",8004.06982421875
"3169",7726.0400390625
"3170",7833.27001953125
"3171",7862.830078125
"3172",8039.16015625
"3173",7959.14013671875
"3174",7863.41015625
"3175",8016.35986328125
"3176",7773.93994140625
"3177",7766.6201171875
"3178",7895.990234375
"3179",8002.81005859375
"3180",7948.56005859375
"3181",8020.2099609375
"3182",7991.39013671875
"3183",7751.77001953125
"3184",7853.740234375
"3185",7826.9501953125
"3186",7856.8798828125
"3187",7973.39013671875
"3188",7962.8798828125
"3189",7874.16015625
"3190",7976.8798828125
"3191",8116.830078125
"3192",8103.06982421875
"3193",8087.43994140625
"3194",8084.16015625
"3195",8169.68017578125
"3196",8194.4697265625
"3197",8176.7099609375
"3198",8153.5400390625
"3199",8186.02001953125
"3200",8177.39013671875
"3201",8182.8798828125
"3202",8117.669921875
"3203",8112.4599609375
"3204",7993.6298828125
"3205",8077.3798828125
"3206",8030.66015625
"3207",7939.6298828125
"3208",7999.33984375
"3209",7908.68017578125
"3210",7785.25
"3211",7872.259765625
"3212",7982.47021484375
"3213",7956.2900390625
"3214",7823.77978515625
"3215",7903.740234375
"3216",7950.77978515625
"3217",8057.0400390625
"3218",8048.64990234375
"3219",8148.7099609375
"3220",8124.18017578125
"3221",8156.85009765625
"3222",8089.5400390625
"3223",8162.990234375
"3224",8104.2998046875
"3225",8119.7900390625
"3226",8185.7998046875
"3227",8243.1201171875
"3228",8325.990234375
"3229",8276.849609375
"3230",8303.98046875
"3231",8292.3603515625
"3232",8386.400390625
"3233",8433.2001953125
"3234",8434.6796875
"3235",8410.6298828125
"3236",8434.51953125
"3237",8475.3095703125
"3238",8464.2802734375
"3239",8486.08984375
"3240",8482.099609375
"3241",8479.01953125
"3242",8540.830078125
"3243",8549.9404296875
"3244",8570.66015625
"3245",8526.73046875
"3246",8506.2099609375
"3247",8519.8798828125
"3248",8632.490234375
"3249",8647.9296875
"3250",8705.1796875
"3251",8665.4697265625
"3252",8567.990234375
"3253",8520.6396484375
"3254",8566.669921875
"3255",8570.7001953125
"3256",8656.5302734375
"3257",8621.830078125
"3258",8616.1796875
"3259",8654.0498046875
"3260",8717.3203125
"3261",8734.8798828125
"3262",8814.23046875
"3263",8823.3603515625
"3264",8827.740234375
"3265",8887.2197265625
"3266",8924.9599609375
"3267",8945.650390625
"3268",8952.8798828125
"3269",9022.3896484375
"3270",9006.6201171875
"3271",8945.990234375
"3272",8972.599609375
"3273",9092.1904296875
"3274",9020.76953125
"3275",9071.4697265625
"3276",9068.580078125
"3277",9129.240234375
"3278",9203.4296875
"3279",9178.8603515625
"3280",9273.9296875
"3281",9251.330078125
"3282",9258.7001953125
"3283",9357.1298828125
"3284",9388.9404296875
"3285",9370.8095703125
"3286",9383.76953125
"3287",9402.48046875
"3288",9314.91015625
"3289",9139.3095703125
"3290",9269.6796875
"3291",9275.16015625
"3292",9298.9296875
"3293",9150.9404296875
"3294",9273.400390625
"3295",9467.9697265625
"3296",9508.6796875
"3297",9572.150390625
"3298",9520.509765625
"3299",9628.3896484375
"3300",9638.9404296875
"3301",9725.9599609375
"3302",9711.9697265625
"3303",9731.1796875
"3304",9732.740234375
"3305",9817.1796875
"3306",9750.9697265625
"3307",9576.58984375
"3308",9221.2802734375
"3309",8965.6103515625
"3310",8980.7802734375
"3311",8566.48046875
"3312",8567.3701171875
"3313",8952.169921875
"3314",8684.08984375
"3315",9018.08984375
"3316",8738.58984375
"3317",8575.6201171875
"3318",7950.68017578125
"3319",8344.25
"3320",7952.0498046875
"3321",7201.7998046875
"3322",7874.8798828125
"3323",6904.58984375
"3324",7334.77978515625
"3325",6989.83984375
"3326",7150.580078125
"3327",6879.52001953125
"3328",6860.669921875
"3329",7417.85986328125
"3330",7384.2998046875
"3331",7797.5400390625
"3332",7502.3798828125
"3333",7774.14990234375
"3334",7700.10009765625
"3335",7360.580078125
"3336",7487.31005859375
"3337",7373.080078125
"3338",7913.240234375
"3339",7887.259765625
"3340",8090.89990234375
"3341",8153.580078125
"3342",8192.419921875
"3343",8515.740234375
"3344",8393.1796875
"3345",8532.3603515625
"3346",8650.1396484375
"3347",8560.73046875
"3348",8263.23046875
"3349",8495.3798828125
"3350",8494.75
"3351",8634.51953125
"3352",8730.16015625
"3353",8607.73046875
"3354",8914.7099609375
"3355",8889.5498046875
"3356",8604.9501953125
"3357",8710.7099609375
"3358",8809.1201171875
"3359",8854.3896484375
"3360",8979.66015625
"3361",9121.3203125
"3362",9192.33984375
"3363",9002.5498046875
"3364",8863.169921875
"3365",8943.7197265625
"3366",9014.5595703125
"3367",9234.830078125
"3368",9185.099609375
"3369",9375.7802734375
"3370",9284.8798828125
"3371",9324.58984375
"3372",9340.2197265625
"3373",9412.3603515625
"3374",9368.990234375
"3375",9489.8701171875
"3376",9552.0498046875
"3377",9608.3798828125
"3378",9682.91015625
"3379",9615.8095703125
"3380",9814.080078125
"3381",9924.75
"3382",9953.75
"3383",10020.349609375
"3384",9492.73046875
"3385",9588.8095703125
"3386",9726.01953125
"3387",9895.8701171875
"3388",9910.5302734375
"3389",9943.0498046875
"3390",9946.1201171875
"3391",10056.48046875
"3392",10131.3701171875
"3393",9909.169921875
"3394",10017
"3395",9757.2197265625
"3396",9874.150390625
"3397",10058.76953125
"3398",10154.6298828125
"3399",10207.6298828125
"3400",10433.650390625
"3401",10343.8896484375
"3402",10492.5
"3403",10547.75
"3404",10617.4404296875
"3405",10390.83984375
"3406",10488.580078125
"3407",10550.490234375
"3408",10473.830078125
"3409",10503.1904296875
"3410",10767.08984375
"3411",10680.3603515625
"3412",10706.1298828125
"3413",10461.419921875
"3414",10363.1796875
"3415",10536.26953125
"3416",10402.08984375
"3417",10542.9404296875
"3418",10587.8095703125
"3419",10745.26953125
"3420",10902.7998046875
"3421",10941.169921875
"3422",10998.400390625
"3423",11108.0703125
"3424",11010.98046875
"3425",10968.3603515625
"3426",10782.8203125
"3427",11012.240234375
"3428",11042.5
"3429",11019.2998046875
"3430",11129.73046875
"3431",11210.83984375
"3432",11146.4599609375
"3433",11264.9501953125
"3434",11311.7998046875
"3435",11379.7197265625
"3436",11466.4697265625
"3437",11665.0595703125
"3438",11625.33984375
"3439",11695.6298828125
"3440",11775.4599609375
"3441",11939.669921875
"3442",12056.4404296875
"3443",11458.099609375
"3444",11313.1298828125
"3445",10847.6904296875
"3446",11141.5595703125
"3447",10919.58984375
"3448",10853.5498046875
"3449",11056.650390625
"3450",11190.3203125
"3451",11050.4697265625
"3452",10910.2802734375
"3453",10793.2802734375
"3454",10778.7998046875
"3455",10963.6396484375
"3456",10632.990234375
"3457",10672.26953125
"3458",10913.5595703125
"3459",11117.5302734375
"3460",11085.25
"3461",11167.509765625
"3462",11326.509765625
"3463",11075.01953125
"3464",11332.490234375
"3465",11154.599609375
"3466",11364.599609375
"3467",11420.98046875
"3468",11579.9404296875
"3469",11876.259765625
"3470",11863.900390625
"3471",11768.73046875
"3472",11713.8701171875
"3473",11671.5595703125
"3474",11478.8798828125
"3475",11516.490234375
"3476",11484.6904296875
"3477",11506.009765625
"3478",11548.2802734375
"3479",11358.9404296875
"3480",11431.349609375
"3481",11004.8701171875
"3482",11185.58984375
"3483",10911.58984375
"3484",10957.6103515625
"3485",11160.5703125
"3486",11590.7802734375
"3487",11890.9296875
"3488",11895.23046875
"3489",11713.7802734375
"3490",11553.8603515625
"3491",11786.4296875
"3492",11709.58984375
"3493",11829.2900390625
"3494",11924.1298828125
"3495",11899.33984375
"3496",11801.599609375
"3497",11904.7099609375
"3498",11854.9697265625
"3499",11880.6298828125
"3500",12036.7900390625
"3501",12094.400390625
"3502",12205.849609375
"3503",12198.740234375
"3504",12355.1103515625
"3505",12349.3701171875
"3506",12377.1796875
"3507",12464.23046875
"3508",12519.9501953125
"3509",12582.76953125
"3510",12338.9501953125
"3511",12405.8095703125
"3512",12377.8701171875
"3513",12440.0400390625
"3514",12595.0595703125
"3515",12658.1904296875
"3516",12764.75
"3517",12755.6396484375
"3518",12742.51953125
"3519",12807.919921875
"3520",12771.1103515625
"3521",12804.73046875
"3522",12899.419921875
"3523",12850.2197265625
"3524",12870
"3525",12888.2802734375
"3526",12698.4501953125
"3527",12818.9599609375
"3528",12740.7900390625
"3529",13067.48046875
"3530",13201.98046875
"3531",13036.4296875
"3532",13072.4296875
"3533",13128.9501953125
"3534",13112.6396484375
"3535",12998.5
"3536",13197.1796875
"3537",13457.25
"3538",13530.91015625
"3539",13543.0595703125
"3540",13635.990234375
"3541",13626.0595703125
"3542",13270.599609375
"3543",13337.16015625
"3544",13070.6904296875
"3545",13403.3896484375
"3546",13612.7802734375
"3547",13610.5400390625
"3548",13777.740234375
"3549",13856.2998046875
"3550",13987.6396484375
"3551",14007.7001953125
"3552",13972.5302734375
"3553",14025.76953125
"3554",14095.4697265625
"3555",14047.5
"3556",13965.490234375
"3557",13865.3603515625
"3558",13874.4599609375
"3559",13533.0498046875
"3560",13465.2001953125
"3561",13597.9697265625
"3562",13119.4296875
"3563",13192.349609375
"3564",13588.830078125
"3565",13358.7900390625
"3566",12997.75
"3567",12723.4697265625
"3568",12920.150390625
"3569",12609.16015625
"3570",13073.8203125
"3571",13068.830078125
"3572",13398.669921875
"3573",13319.8603515625
"3574",13459.7099609375
"3575",13471.5703125
"3576",13525.2001953125
"3577",13116.169921875
"3578",13215.240234375
"3579",13377.5400390625
"3580",13227.7001953125
"3581",12961.8896484375
"3582",12977.6796875
"3583",13138.73046875
"3584",13059.650390625
"3585",13045.3896484375
"3586",13246.8701171875
"3587",13480.1103515625
"3588",13705.58984375
"3589",13698.3798828125
"3590",13688.83984375
"3591",13829.3095703125
"3592",13900.1904296875
"3593",13850
"3594",13996.099609375
"3595",13857.83984375
"3596",14038.759765625
"3597",14052.33984375
"3598",13914.76953125
"3599",13786.26953125
"3600",13950.2197265625
"3601",13818.41015625
"3602",14016.8095703125
"3603",14138.7802734375
"3604",14090.2197265625
"3605",14051.0302734375
"3606",14082.5498046875
"3607",13962.6796875
"3608",13895.1201171875
"3609",13633.5
"3610",13582.419921875
"3611",13632.83984375
"3612",13752.240234375
"3613",13401.8603515625
"3614",13389.4296875
"3615",13031.6796875
"3616",13124.990234375
"3617",13429.98046875
"3618",13379.0498046875
"3619",13303.6396484375
"3620",13299.740234375
"3621",13535.740234375
"3622",13470.990234375
"3623",13661.169921875
"3624",13657.169921875
"3625",13738
"3626",13736.2802734375
"3627",13748.740234375
"3628",13736.48046875
"3629",13756.330078125
"3630",13614.509765625
"3631",13814.490234375
"3632",13881.7197265625
"3633",13924.91015625
"3634",13911.75
"3635",14020.330078125
"3636",14069.419921875
"3637",14174.1396484375
"3638",14072.8603515625
"3639",14039.6796875
"3640",14161.349609375
"3641",14030.3798828125
"3642",14141.48046875
"3643",14253.26953125
"3644",14271.73046875
"3645",14369.7099609375
"3646",14360.3896484375
"3647",14500.509765625
"3648",14528.330078125
"3649",14503.9501953125
"3650",14522.3798828125
"3651",14639.330078125
"3652",14663.6396484375
"3653",14665.0595703125
"3654",14559.7802734375
"3655",14701.919921875
"3656",14733.240234375
"3657",14677.650390625
"3658",14644.9501953125
"3659",14543.1298828125
"3660",14427.240234375
"3661",14274.98046875
"3662",14498.8798828125
"3663",14631.9501953125
"3664",14684.599609375
"3665",14836.990234375
"3666",14840.7099609375
"3667",14660.580078125
"3668",14762.580078125
"3669",14778.259765625
"3670",14672.6796875
"3671",14681.0703125
"3672",14761.2900390625
"3673",14780.5302734375
