"","GSPC.Adjusted"
"2459",2160.77001953125
"2460",2153.73999023438
"2461",2163.65991210938
"2462",2136.72998046875
"2463",2139.17993164062
"2464",2132.55004882812
"2465",2132.97998046875
"2466",2126.5
"2467",2139.60009765625
"2468",2144.2900390625
"2469",2141.34008789062
"2470",2141.15991210938
"2471",2151.330078125
"2472",2143.15991210938
"2473",2139.42993164062
"2474",2133.0400390625
"2475",2126.40991210938
"2476",2126.14990234375
"2477",2111.71997070312
"2478",2097.93994140625
"2479",2088.65991210938
"2480",2085.17993164062
"2481",2131.52001953125
"2482",2139.56005859375
"2483",2163.26000976562
"2484",2167.47998046875
"2485",2164.44995117188
"2486",2164.19995117188
"2487",2180.38989257812
"2488",2176.93994140625
"2489",2187.1201171875
"2490",2181.89990234375
"2491",2198.17993164062
"2492",2202.93994140625
"2493",2204.71997070312
"2494",2213.35009765625
"2495",2201.71997070312
"2496",2204.65991210938
"2497",2198.81005859375
"2498",2191.080078125
"2499",2191.94995117188
"2500",2204.7099609375
"2501",2212.22998046875
"2502",2241.35009765625
"2503",2246.18994140625
"2504",2259.53002929688
"2505",2256.9599609375
"2506",2271.71997070312
"2507",2253.28002929688
"2508",2262.03002929688
"2509",2258.07006835938
"2510",2262.53002929688
"2511",2270.76000976562
"2512",2265.17993164062
"2513",2260.9599609375
"2514",2263.7900390625
"2515",2268.8798828125
"2516",2249.919921875
"2517",2249.26000976562
"2518",2238.830078125
"2519",2257.830078125
"2520",2270.75
"2521",2269
"2522",2276.97998046875
"2523",2268.89990234375
"2524",2268.89990234375
"2525",2275.32006835938
"2526",2270.43994140625
"2527",2274.63989257812
"2528",2267.88989257812
"2529",2271.88989257812
"2530",2263.68994140625
"2531",2271.31005859375
"2532",2265.19995117188
"2533",2280.07006835938
"2534",2298.3701171875
"2535",2296.67993164062
"2536",2294.68994140625
"2537",2280.89990234375
"2538",2278.8701171875
"2539",2279.55004882812
"2540",2280.85009765625
"2541",2297.419921875
"2542",2292.56005859375
"2543",2293.080078125
"2544",2294.669921875
"2545",2307.8701171875
"2546",2316.10009765625
"2547",2328.25
"2548",2337.580078125
"2549",2349.25
"2550",2347.21997070312
"2551",2351.15991210938
"2552",2365.3798828125
"2553",2362.82006835938
"2554",2363.81005859375
"2555",2367.34008789062
"2556",2369.75
"2557",2363.63989257812
"2558",2395.9599609375
"2559",2381.919921875
"2560",2383.1201171875
"2561",2375.31005859375
"2562",2368.38989257812
"2563",2362.97998046875
"2564",2364.8701171875
"2565",2372.60009765625
"2566",2373.46997070312
"2567",2365.44995117188
"2568",2385.26000976562
"2569",2381.3798828125
"2570",2378.25
"2571",2373.46997070312
"2572",2344.02001953125
"2573",2348.44995117188
"2574",2345.9599609375
"2575",2343.97998046875
"2576",2341.59008789062
"2577",2358.57006835938
"2578",2361.1298828125
"2579",2368.06005859375
"2580",2362.71997070312
"2581",2358.84008789062
"2582",2360.15991210938
"2583",2352.94995117188
"2584",2357.48999023438
"2585",2355.5400390625
"2586",2357.15991210938
"2587",2353.78002929688
"2588",2344.92993164062
"2589",2328.94995117188
"2590",2349.01000976562
"2591",2342.18994140625
"2592",2338.169921875
"2593",2355.84008789062
"2594",2348.68994140625
"2595",2374.14990234375
"2596",2388.61010742188
"2597",2387.44995117188
"2598",2388.77001953125
"2599",2384.19995117188
"2600",2388.330078125
"2601",2391.169921875
"2602",2388.1298828125
"2603",2389.52001953125
"2604",2399.2900390625
"2605",2399.3798828125
"2606",2396.919921875
"2607",2399.6298828125
"2608",2394.43994140625
"2609",2390.89990234375
"2610",2402.32006835938
"2611",2400.669921875
"2612",2357.03002929688
"2613",2365.71997070312
"2614",2381.72998046875
"2615",2394.02001953125
"2616",2398.419921875
"2617",2404.38989257812
"2618",2415.07006835938
"2619",2415.82006835938
"2620",2412.90991210938
"2621",2411.80004882812
"2622",2430.06005859375
"2623",2439.07006835938
"2624",2436.10009765625
"2625",2429.330078125
"2626",2433.13989257812
"2627",2433.7900390625
"2628",2431.77001953125
"2629",2429.38989257812
"2630",2440.35009765625
"2631",2437.919921875
"2632",2432.4599609375
"2633",2433.14990234375
"2634",2453.4599609375
"2635",2437.03002929688
"2636",2435.61010742188
"2637",2434.5
"2638",2438.30004882812
"2639",2439.07006835938
"2640",2419.3798828125
"2641",2440.68994140625
"2642",2419.69995117188
"2643",2423.40991210938
"2644",2429.01000976562
"2645",2432.5400390625
"2646",2409.75
"2647",2425.17993164062
"2648",2427.42993164062
"2649",2425.53002929688
"2650",2443.25
"2651",2447.830078125
"2652",2459.27001953125
"2653",2459.13989257812
"2654",2460.61010742188
"2655",2473.830078125
"2656",2473.44995117188
"2657",2472.5400390625
"2658",2469.90991210938
"2659",2477.1298828125
"2660",2477.830078125
"2661",2475.419921875
"2662",2472.10009765625
"2663",2470.30004882812
"2664",2476.35009765625
"2665",2477.57006835938
"2666",2472.15991210938
"2667",2476.830078125
"2668",2480.90991210938
"2669",2474.919921875
"2670",2474.02001953125
"2671",2438.2099609375
"2672",2441.32006835938
"2673",2465.84008789062
"2674",2464.61010742188
"2675",2468.11010742188
"2676",2430.01000976562
"2677",2425.55004882812
"2678",2428.3701171875
"2679",2452.51000976562
"2680",2444.0400390625
"2681",2438.96997070312
"2682",2443.05004882812
"2683",2444.23999023438
"2684",2446.30004882812
"2685",2457.59008789062
"2686",2471.64990234375
"2687",2476.55004882812
"2688",2457.85009765625
"2689",2465.5400390625
"2690",2465.10009765625
"2691",2461.42993164062
"2692",2488.11010742188
"2693",2496.47998046875
"2694",2498.3701171875
"2695",2495.6201171875
"2696",2500.22998046875
"2697",2503.8701171875
"2698",2506.64990234375
"2699",2508.23999023438
"2700",2500.60009765625
"2701",2502.21997070312
"2702",2496.65991210938
"2703",2496.84008789062
"2704",2507.0400390625
"2705",2510.06005859375
"2706",2519.36010742188
"2707",2529.1201171875
"2708",2534.580078125
"2709",2537.73999023438
"2710",2552.07006835938
"2711",2549.330078125
"2712",2544.72998046875
"2713",2550.63989257812
"2714",2555.23999023438
"2715",2550.92993164062
"2716",2553.169921875
"2717",2557.63989257812
"2718",2559.36010742188
"2719",2561.26000976562
"2720",2562.10009765625
"2721",2575.2099609375
"2722",2564.97998046875
"2723",2569.1298828125
"2724",2557.14990234375
"2725",2560.39990234375
"2726",2581.07006835938
"2727",2572.830078125
"2728",2575.26000976562
"2729",2579.36010742188
"2730",2579.85009765625
"2731",2587.84008789062
"2732",2591.1298828125
"2733",2590.63989257812
"2734",2594.3798828125
"2735",2584.6201171875
"2736",2582.30004882812
"2737",2584.84008789062
"2738",2578.8701171875
"2739",2564.6201171875
"2740",2585.63989257812
"2741",2578.85009765625
"2742",2582.13989257812
"2743",2599.03002929688
"2744",2597.080078125
"2745",2602.419921875
"2746",2601.419921875
"2747",2627.0400390625
"2748",2626.07006835938
"2749",2647.580078125
"2750",2642.21997070312
"2751",2639.43994140625
"2752",2629.57006835938
"2753",2629.27001953125
"2754",2636.97998046875
"2755",2651.5
"2756",2659.98999023438
"2757",2664.11010742188
"2758",2662.85009765625
"2759",2652.01000976562
"2760",2675.81005859375
"2761",2690.15991210938
"2762",2681.46997070312
"2763",2679.25
"2764",2684.57006835938
"2765",2683.34008789062
"2766",2680.5
"2767",2682.6201171875
"2768",2687.5400390625
"2769",2673.61010742188
"2770",2695.81005859375
"2771",2713.06005859375
"2772",2723.98999023438
"2773",2743.14990234375
"2774",2747.7099609375
"2775",2751.2900390625
"2776",2748.22998046875
"2777",2767.56005859375
"2778",2786.23999023438
"2779",2776.419921875
"2780",2802.56005859375
"2781",2798.03002929688
"2782",2810.30004882812
"2783",2832.96997070312
"2784",2839.1298828125
"2785",2837.5400390625
"2786",2839.25
"2787",2872.8701171875
"2788",2853.53002929688
"2789",2822.42993164062
"2790",2823.81005859375
"2791",2821.97998046875
"2792",2762.1298828125
"2793",2648.93994140625
"2794",2695.13989257812
"2795",2681.65991210938
"2796",2581
"2797",2619.55004882812
"2798",2656
"2799",2662.93994140625
"2800",2698.6298828125
"2801",2731.19995117188
"2802",2732.21997070312
"2803",2716.26000976562
"2804",2701.330078125
"2805",2703.9599609375
"2806",2747.30004882812
"2807",2779.60009765625
"2808",2744.28002929688
"2809",2713.830078125
"2810",2677.669921875
"2811",2691.25
"2812",2720.93994140625
"2813",2728.1201171875
"2814",2726.80004882812
"2815",2738.96997070312
"2816",2786.57006835938
"2817",2783.02001953125
"2818",2765.31005859375
"2819",2749.47998046875
"2820",2747.330078125
"2821",2752.01000976562
"2822",2712.919921875
"2823",2716.93994140625
"2824",2711.92993164062
"2825",2643.68994140625
"2826",2588.26000976562
"2827",2658.55004882812
"2828",2612.6201171875
"2829",2605
"2830",2640.8701171875
"2831",2581.8798828125
"2832",2614.44995117188
"2833",2644.68994140625
"2834",2662.84008789062
"2835",2604.46997070312
"2836",2613.15991210938
"2837",2656.8701171875
"2838",2642.18994140625
"2839",2663.98999023438
"2840",2656.30004882812
"2841",2677.84008789062
"2842",2706.38989257812
"2843",2708.63989257812
"2844",2693.1298828125
"2845",2670.13989257812
"2846",2670.2900390625
"2847",2634.56005859375
"2848",2639.39990234375
"2849",2666.93994140625
"2850",2669.90991210938
"2851",2648.05004882812
"2852",2654.80004882812
"2853",2635.669921875
"2854",2629.72998046875
"2855",2663.419921875
"2856",2672.6298828125
"2857",2671.919921875
"2858",2697.7900390625
"2859",2723.07006835938
"2860",2727.71997070312
"2861",2730.1298828125
"2862",2711.44995117188
"2863",2722.4599609375
"2864",2720.1298828125
"2865",2712.96997070312
"2866",2733.01000976562
"2867",2724.43994140625
"2868",2733.2900390625
"2869",2727.76000976562
"2870",2721.330078125
"2871",2689.86010742188
"2872",2724.01000976562
"2873",2705.27001953125
"2874",2734.6201171875
"2875",2746.8701171875
"2876",2748.80004882812
"2877",2772.35009765625
"2878",2770.3701171875
"2879",2779.03002929688
"2880",2782
"2881",2786.85009765625
"2882",2775.6298828125
"2883",2782.48999023438
"2884",2779.65991210938
"2885",2773.75
"2886",2762.59008789062
"2887",2767.32006835938
"2888",2749.76000976562
"2889",2754.8798828125
"2890",2717.07006835938
"2891",2723.06005859375
"2892",2699.6298828125
"2893",2716.31005859375
"2894",2718.3701171875
"2895",2726.7099609375
"2896",2713.21997070312
"2897",2736.61010742188
"2898",2759.82006835938
"2899",2784.169921875
"2900",2793.84008789062
"2901",2774.02001953125
"2902",2798.2900390625
"2903",2801.31005859375
"2904",2798.42993164062
"2905",2809.55004882812
"2906",2815.6201171875
"2907",2804.48999023438
"2908",2801.830078125
"2909",2806.97998046875
"2910",2820.39990234375
"2911",2846.07006835938
"2912",2837.43994140625
"2913",2818.82006835938
"2914",2802.60009765625
"2915",2816.2900390625
"2916",2813.36010742188
"2917",2827.21997070312
"2918",2840.35009765625
"2919",2850.39990234375
"2920",2858.44995117188
"2921",2857.69995117188
"2922",2853.580078125
"2923",2833.28002929688
"2924",2821.92993164062
"2925",2839.9599609375
"2926",2818.3701171875
"2927",2840.68994140625
"2928",2850.1298828125
"2929",2857.05004882812
"2930",2862.9599609375
"2931",2861.82006835938
"2932",2856.97998046875
"2933",2874.68994140625
"2934",2896.73999023438
"2935",2897.52001953125
"2936",2914.0400390625
"2937",2901.1298828125
"2938",2901.52001953125
"2939",2896.71997070312
"2940",2888.60009765625
"2941",2878.05004882812
"2942",2871.67993164062
"2943",2877.1298828125
"2944",2887.88989257812
"2945",2888.919921875
"2946",2904.17993164062
"2947",2904.97998046875
"2948",2888.80004882812
"2949",2904.31005859375
"2950",2907.94995117188
"2951",2930.75
"2952",2929.669921875
"2953",2919.3701171875
"2954",2915.56005859375
"2955",2905.96997070312
"2956",2914
"2957",2913.97998046875
"2958",2924.59008789062
"2959",2923.42993164062
"2960",2925.51000976562
"2961",2901.61010742188
"2962",2885.57006835938
"2963",2884.42993164062
"2964",2880.34008789062
"2965",2785.67993164062
"2966",2728.3701171875
"2967",2767.1298828125
"2968",2750.7900390625
"2969",2809.919921875
"2970",2809.2099609375
"2971",2768.78002929688
"2972",2767.78002929688
"2973",2755.8798828125
"2974",2740.68994140625
"2975",2656.10009765625
"2976",2705.57006835938
"2977",2658.68994140625
"2978",2641.25
"2979",2682.6298828125
"2980",2711.73999023438
"2981",2740.3701171875
"2982",2723.06005859375
"2983",2738.31005859375
"2984",2755.44995117188
"2985",2813.88989257812
"2986",2806.830078125
"2987",2781.01000976562
"2988",2726.21997070312
"2989",2722.17993164062
"2990",2701.580078125
"2991",2730.19995117188
"2992",2736.27001953125
"2993",2690.72998046875
"2994",2641.88989257812
"2995",2649.92993164062
"2996",2632.56005859375
"2997",2673.44995117188
"2998",2682.169921875
"2999",2743.7900390625
"3000",2737.80004882812
"3001",2760.169921875
"3002",2790.3701171875
"3003",2700.06005859375
"3004",2695.94995117188
"3005",2633.080078125
"3006",2637.71997070312
"3007",2636.78002929688
"3008",2651.07006835938
"3009",2650.5400390625
"3010",2599.94995117188
"3011",2545.93994140625
"3012",2546.15991210938
"3013",2506.9599609375
"3014",2467.419921875
"3015",2416.6201171875
"3016",2351.10009765625
"3017",2467.69995117188
"3018",2488.830078125
"3019",2485.73999023438
"3020",2506.85009765625
"3021",2510.03002929688
"3022",2447.88989257812
"3023",2531.93994140625
"3024",2549.68994140625
"3025",2574.40991210938
"3026",2584.9599609375
"3027",2596.63989257812
"3028",2596.26000976562
"3029",2582.61010742188
"3030",2610.30004882812
"3031",2616.10009765625
"3032",2635.9599609375
"3033",2670.7099609375
"3034",2632.89990234375
"3035",2638.69995117188
"3036",2642.330078125
"3037",2664.76000976562
"3038",2643.85009765625
"3039",2640
"3040",2681.05004882812
"3041",2704.10009765625
"3042",2706.53002929688
"3043",2724.8701171875
"3044",2737.69995117188
"3045",2731.61010742188
"3046",2706.05004882812
"3047",2707.8798828125
"3048",2709.80004882812
"3049",2744.72998046875
"3050",2753.03002929688
"3051",2745.72998046875
"3052",2775.60009765625
"3053",2779.76000976562
"3054",2784.69995117188
"3055",2774.8798828125
"3056",2792.669921875
"3057",2796.11010742188
"3058",2793.89990234375
"3059",2792.3798828125
"3060",2784.48999023438
"3061",2803.68994140625
"3062",2792.81005859375
"3063",2789.64990234375
"3064",2771.44995117188
"3065",2748.92993164062
"3066",2743.07006835938
"3067",2783.30004882812
"3068",2791.52001953125
"3069",2810.919921875
"3070",2808.47998046875
"3071",2822.47998046875
"3072",2832.93994140625
"3073",2832.57006835938
"3074",2824.22998046875
"3075",2854.8798828125
"3076",2800.7099609375
"3077",2798.36010742188
"3078",2818.4599609375
"3079",2805.3701171875
"3080",2815.43994140625
"3081",2834.39990234375
"3082",2867.18994140625
"3083",2867.23999023438
"3084",2873.39990234375
"3085",2879.38989257812
"3086",2892.73999023438
"3087",2895.77001953125
"3088",2878.19995117188
"3089",2888.2099609375
"3090",2888.32006835938
"3091",2907.40991210938
"3092",2905.580078125
"3093",2907.06005859375
"3094",2900.44995117188
"3095",2905.03002929688
"3096",2907.96997070312
"3097",2933.67993164062
"3098",2927.25
"3099",2926.169921875
"3100",2939.8798828125
"3101",2943.03002929688
"3102",2945.830078125
"3103",2923.72998046875
"3104",2917.52001953125
"3105",2945.63989257812
"3106",2932.46997070312
"3107",2884.05004882812
"3108",2879.419921875
"3109",2870.71997070312
"3110",2881.39990234375
"3111",2811.8701171875
"3112",2834.40991210938
"3113",2850.9599609375
"3114",2876.32006835938
"3115",2859.53002929688
"3116",2840.22998046875
"3117",2864.36010742188
"3118",2856.27001953125
"3119",2822.23999023438
"3120",2826.06005859375
"3121",2802.38989257812
"3122",2783.02001953125
"3123",2788.86010742188
"3124",2752.06005859375
"3125",2744.44995117188
"3126",2803.27001953125
"3127",2826.14990234375
"3128",2843.48999023438
"3129",2873.34008789062
"3130",2886.72998046875
"3131",2885.71997070312
"3132",2879.84008789062
"3133",2891.63989257812
"3134",2886.97998046875
"3135",2889.669921875
"3136",2917.75
"3137",2926.4599609375
"3138",2954.17993164062
"3139",2950.4599609375
"3140",2945.35009765625
"3141",2917.3798828125
"3142",2913.78002929688
"3143",2924.919921875
"3144",2941.76000976562
"3145",2964.330078125
"3146",2973.01000976562
"3147",2995.82006835938
"3148",2990.40991210938
"3149",2975.94995117188
"3150",2979.6298828125
"3151",2993.07006835938
"3152",2999.90991210938
"3153",3013.77001953125
"3154",3014.30004882812
"3155",3004.0400390625
"3156",2984.419921875
"3157",2995.11010742188
"3158",2976.61010742188
"3159",2985.03002929688
"3160",3005.46997070312
"3161",3019.56005859375
"3162",3003.669921875
"3163",3025.86010742188
"3164",3020.96997070312
"3165",3013.17993164062
"3166",2980.3798828125
"3167",2953.56005859375
"3168",2932.05004882812
"3169",2844.73999023438
"3170",2881.77001953125
"3171",2883.97998046875
"3172",2938.09008789062
"3173",2918.64990234375
"3174",2882.69995117188
"3175",2926.32006835938
"3176",2840.60009765625
"3177",2847.60009765625
"3178",2888.67993164062
"3179",2923.64990234375
"3180",2900.51000976562
"3181",2924.42993164062
"3182",2922.94995117188
"3183",2847.11010742188
"3184",2878.3798828125
"3185",2869.15991210938
"3186",2887.93994140625
"3187",2924.580078125
"3188",2926.4599609375
"3189",2906.27001953125
"3190",2937.78002929688
"3191",2976
"3192",2978.7099609375
"3193",2978.42993164062
"3194",2979.38989257812
"3195",3000.92993164062
"3196",3009.57006835938
"3197",3007.38989257812
"3198",2997.9599609375
"3199",3005.69995117188
"3200",3006.72998046875
"3201",3006.7900390625
"3202",2992.07006835938
"3203",2991.78002929688
"3204",2966.60009765625
"3205",2984.8701171875
"3206",2977.6201171875
"3207",2961.7900390625
"3208",2976.73999023438
"3209",2940.25
"3210",2887.61010742188
"3211",2910.6298828125
"3212",2952.01000976562
"3213",2938.7900390625
"3214",2893.06005859375
"3215",2919.39990234375
"3216",2938.1298828125
"3217",2970.27001953125
"3218",2966.14990234375
"3219",2995.67993164062
"3220",2989.68994140625
"3221",2997.94995117188
"3222",2986.19995117188
"3223",3006.71997070312
"3224",2995.98999023438
"3225",3004.52001953125
"3226",3010.2900390625
"3227",3022.55004882812
"3228",3039.419921875
"3229",3036.88989257812
"3230",3046.77001953125
"3231",3037.56005859375
"3232",3066.90991210938
"3233",3078.27001953125
"3234",3074.6201171875
"3235",3076.78002929688
"3236",3085.17993164062
"3237",3093.080078125
"3238",3087.01000976562
"3239",3091.84008789062
"3240",3094.0400390625
"3241",3096.6298828125
"3242",3120.4599609375
"3243",3122.03002929688
"3244",3120.17993164062
"3245",3108.4599609375
"3246",3103.5400390625
"3247",3110.2900390625
"3248",3133.63989257812
"3249",3140.52001953125
"3250",3153.6298828125
"3251",3140.97998046875
"3252",3113.8701171875
"3253",3093.19995117188
"3254",3112.76000976562
"3255",3117.42993164062
"3256",3145.90991210938
"3257",3135.9599609375
"3258",3132.52001953125
"3259",3141.6298828125
"3260",3168.57006835938
"3261",3168.80004882812
"3262",3191.44995117188
"3263",3192.52001953125
"3264",3191.13989257812
"3265",3205.3701171875
"3266",3221.21997070312
"3267",3224.01000976562
"3268",3223.3798828125
"3269",3239.90991210938
"3270",3240.02001953125
"3271",3221.2900390625
"3272",3230.78002929688
"3273",3257.85009765625
"3274",3234.85009765625
"3275",3246.28002929688
"3276",3237.17993164062
"3277",3253.05004882812
"3278",3274.69995117188
"3279",3265.35009765625
"3280",3288.1298828125
"3281",3283.14990234375
"3282",3289.2900390625
"3283",3316.81005859375
"3284",3329.6201171875
"3285",3320.7900390625
"3286",3321.75
"3287",3325.5400390625
"3288",3295.46997070312
"3289",3243.6298828125
"3290",3276.23999023438
"3291",3273.39990234375
"3292",3283.65991210938
"3293",3225.52001953125
"3294",3248.919921875
"3295",3297.59008789062
"3296",3334.68994140625
"3297",3345.78002929688
"3298",3327.7099609375
"3299",3352.09008789062
"3300",3357.75
"3301",3379.44995117188
"3302",3373.93994140625
"3303",3380.15991210938
"3304",3370.2900390625
"3305",3386.14990234375
"3306",3373.22998046875
"3307",3337.75
"3308",3225.88989257812
"3309",3128.2099609375
"3310",3116.38989257812
"3311",2978.76000976562
"3312",2954.21997070312
"3313",3090.22998046875
"3314",3003.3701171875
"3315",3130.1201171875
"3316",3023.93994140625
"3317",2972.3701171875
"3318",2746.56005859375
"3319",2882.22998046875
"3320",2741.3798828125
"3321",2480.63989257812
"3322",2711.02001953125
"3323",2386.1298828125
"3324",2529.18994140625
"3325",2398.10009765625
"3326",2409.38989257812
"3327",2304.919921875
"3328",2237.39990234375
"3329",2447.330078125
"3330",2475.56005859375
"3331",2630.07006835938
"3332",2541.46997070312
"3333",2626.64990234375
"3334",2584.59008789062
"3335",2470.5
"3336",2526.89990234375
"3337",2488.64990234375
"3338",2663.67993164062
"3339",2659.40991210938
"3340",2749.97998046875
"3341",2789.82006835938
"3342",2761.6298828125
"3343",2846.06005859375
"3344",2783.36010742188
"3345",2799.55004882812
"3346",2874.56005859375
"3347",2823.15991210938
"3348",2736.56005859375
"3349",2799.31005859375
"3350",2797.80004882812
"3351",2836.73999023438
"3352",2878.47998046875
"3353",2863.38989257812
"3354",2939.51000976562
"3355",2912.42993164062
"3356",2830.7099609375
"3357",2842.73999023438
"3358",2868.43994140625
"3359",2848.419921875
"3360",2881.18994140625
"3361",2929.80004882812
"3362",2930.18994140625
"3363",2870.1201171875
"3364",2820
"3365",2852.5
"3366",2863.69995117188
"3367",2953.90991210938
"3368",2922.93994140625
"3369",2971.61010742188
"3370",2948.51000976562
"3371",2955.44995117188
"3372",2991.77001953125
"3373",3036.1298828125
"3374",3029.72998046875
"3375",3044.31005859375
"3376",3055.72998046875
"3377",3080.82006835938
"3378",3122.8701171875
"3379",3112.35009765625
"3380",3193.92993164062
"3381",3232.38989257812
"3382",3207.17993164062
"3383",3190.13989257812
"3384",3002.10009765625
"3385",3041.31005859375
"3386",3066.59008789062
"3387",3124.73999023438
"3388",3113.48999023438
"3389",3115.34008789062
"3390",3097.73999023438
"3391",3117.86010742188
"3392",3131.2900390625
"3393",3050.330078125
"3394",3083.76000976562
"3395",3009.05004882812
"3396",3053.23999023438
"3397",3100.2900390625
"3398",3115.86010742188
"3399",3130.01000976562
"3400",3179.71997070312
"3401",3145.32006835938
"3402",3169.93994140625
"3403",3152.05004882812
"3404",3185.0400390625
"3405",3155.21997070312
"3406",3197.52001953125
"3407",3226.56005859375
"3408",3215.57006835938
"3409",3224.72998046875
"3410",3251.84008789062
"3411",3257.30004882812
"3412",3276.02001953125
"3413",3235.65991210938
"3414",3215.6298828125
"3415",3239.40991210938
"3416",3218.43994140625
"3417",3258.43994140625
"3418",3246.21997070312
"3419",3271.1201171875
"3420",3294.61010742188
"3421",3306.51000976562
"3422",3327.77001953125
"3423",3349.15991210938
"3424",3351.28002929688
"3425",3360.46997070312
"3426",3333.68994140625
"3427",3380.35009765625
"3428",3373.42993164062
"3429",3372.85009765625
"3430",3381.98999023438
"3431",3389.78002929688
"3432",3374.85009765625
"3433",3385.51000976562
"3434",3397.15991210938
"3435",3431.28002929688
"3436",3443.6201171875
"3437",3478.72998046875
"3438",3484.55004882812
"3439",3508.01000976562
"3440",3500.31005859375
"3441",3526.64990234375
"3442",3580.84008789062
"3443",3455.06005859375
"3444",3426.9599609375
"3445",3331.84008789062
"3446",3398.9599609375
"3447",3339.18994140625
"3448",3340.96997070312
"3449",3383.5400390625
"3450",3401.19995117188
"3451",3385.48999023438
"3452",3357.01000976562
"3453",3319.46997070312
"3454",3281.06005859375
"3455",3315.57006835938
"3456",3236.919921875
"3457",3246.59008789062
"3458",3298.4599609375
"3459",3351.60009765625
"3460",3335.46997070312
"3461",3363
"3462",3380.80004882812
"3463",3348.419921875
"3464",3408.60009765625
"3465",3360.96997070312
"3466",3419.43994140625
"3467",3446.830078125
"3468",3477.13989257812
"3469",3534.21997070312
"3470",3511.92993164062
"3471",3488.669921875
"3472",3483.34008789062
"3473",3483.81005859375
"3474",3426.919921875
"3475",3443.1201171875
"3476",3435.56005859375
"3477",3453.48999023438
"3478",3465.38989257812
"3479",3400.96997070312
"3480",3390.67993164062
"3481",3271.03002929688
"3482",3310.11010742188
"3483",3269.9599609375
"3484",3310.23999023438
"3485",3369.15991210938
"3486",3443.43994140625
"3487",3510.44995117188
"3488",3509.43994140625
"3489",3550.5
"3490",3545.53002929688
"3491",3572.65991210938
"3492",3537.01000976562
"3493",3585.14990234375
"3494",3626.90991210938
"3495",3609.53002929688
"3496",3567.7900390625
"3497",3581.8701171875
"3498",3557.5400390625
"3499",3577.59008789062
"3500",3635.40991210938
"3501",3629.64990234375
"3502",3638.35009765625
"3503",3621.6298828125
"3504",3662.44995117188
"3505",3669.01000976562
"3506",3666.71997070312
"3507",3699.1201171875
"3508",3691.9599609375
"3509",3702.25
"3510",3672.82006835938
"3511",3668.10009765625
"3512",3663.4599609375
"3513",3647.48999023438
"3514",3694.6201171875
"3515",3701.169921875
"3516",3722.47998046875
"3517",3709.40991210938
"3518",3694.919921875
"3519",3687.26000976562
"3520",3690.01000976562
"3521",3703.06005859375
"3522",3735.36010742188
"3523",3727.0400390625
"3524",3732.0400390625
"3525",3756.07006835938
"3526",3700.64990234375
"3527",3726.86010742188
"3528",3748.13989257812
"3529",3803.7900390625
"3530",3824.67993164062
"3531",3799.61010742188
"3532",3801.18994140625
"3533",3809.84008789062
"3534",3795.5400390625
"3535",3768.25
"3536",3798.90991210938
"3537",3851.85009765625
"3538",3853.07006835938
"3539",3841.46997070312
"3540",3855.36010742188
"3541",3849.6201171875
"3542",3750.77001953125
"3543",3787.3798828125
"3544",3714.23999023438
"3545",3773.86010742188
"3546",3826.31005859375
"3547",3830.169921875
"3548",3871.73999023438
"3549",3886.830078125
"3550",3915.59008789062
"3551",3911.22998046875
"3552",3909.8798828125
"3553",3916.3798828125
"3554",3934.830078125
"3555",3932.59008789062
"3556",3931.330078125
"3557",3913.96997070312
"3558",3906.7099609375
"3559",3876.5
"3560",3881.3701171875
"3561",3925.42993164062
"3562",3829.34008789062
"3563",3811.14990234375
"3564",3901.82006835938
"3565",3870.2900390625
"3566",3819.71997070312
"3567",3768.46997070312
"3568",3841.93994140625
"3569",3821.35009765625
"3570",3875.43994140625
"3571",3898.81005859375
"3572",3939.34008789062
"3573",3943.34008789062
"3574",3968.93994140625
"3575",3962.7099609375
"3576",3974.1201171875
"3577",3915.4599609375
"3578",3913.10009765625
"3579",3940.59008789062
"3580",3910.52001953125
"3581",3889.13989257812
"3582",3909.52001953125
"3583",3974.5400390625
"3584",3971.09008789062
"3585",3958.55004882812
"3586",3972.88989257812
"3587",4019.8701171875
"3588",4077.90991210938
"3589",4073.93994140625
"3590",4079.94995117188
"3591",4097.169921875
"3592",4128.7998046875
"3593",4127.990234375
"3594",4141.58984375
"3595",4124.66015625
"3596",4170.419921875
"3597",4185.47021484375
"3598",4163.259765625
"3599",4134.93994140625
"3600",4173.419921875
"3601",4134.97998046875
"3602",4180.169921875
"3603",4187.6201171875
"3604",4186.72021484375
"3605",4183.18017578125
"3606",4211.47021484375
"3607",4181.169921875
"3608",4192.66015625
"3609",4164.66015625
"3610",4167.58984375
"3611",4201.6201171875
"3612",4232.60009765625
"3613",4188.43017578125
"3614",4152.10009765625
"3615",4063.0400390625
"3616",4112.5
"3617",4173.85009765625
"3618",4163.2900390625
"3619",4127.830078125
"3620",4115.68017578125
"3621",4159.1201171875
"3622",4155.85986328125
"3623",4197.0498046875
"3624",4188.1298828125
"3625",4195.990234375
"3626",4200.8798828125
"3627",4204.10986328125
"3628",4202.0400390625
"3629",4208.1201171875
"3630",4192.85009765625
"3631",4229.89013671875
"3632",4226.52001953125
"3633",4227.259765625
"3634",4219.5498046875
"3635",4239.18017578125
"3636",4247.43994140625
"3637",4255.14990234375
"3638",4246.58984375
"3639",4223.7001953125
"3640",4221.85986328125
"3641",4166.4501953125
"3642",4224.7900390625
"3643",4246.43994140625
