"","CL=F.Adjusted"
"2500",49.439998626709
"2501",51.060001373291
"2502",51.6800003051758
"2503",51.7900009155273
"2504",50.9300003051758
"2505",49.7700004577637
"2506",50.8400001525879
"2507",51.5
"2508",52.8300018310547
"2509",52.9799995422363
"2510",51.0400009155273
"2511",50.9000015258789
"2512",51.9000015258789
"2513",52.1199989318848
"2514",52.2299995422363
"2515",52.4900016784668
"2516",52.9500007629395
"2517",53.0200004577637
"2518",53.9000015258789
"2519",54.060001373291
"2520",53.7700004577637
"2521",53.7200012207031
"2522",52.3300018310547
"2523",53.2599983215332
"2524",53.7599983215332
"2525",53.9900016784668
"2526",51.9599990844727
"2527",50.8199996948242
"2528",52.25
"2529",53.0099983215332
"2530",52.3699989318848
"2531",52.4799995422363
"2532",51.0800018310547
"2533",51.3699989318848
"2534",52.4199981689453
"2535",52.75
"2536",53.1800003051758
"2537",52.75
"2538",53.7799987792969
"2539",53.1699981689453
"2540",52.6300010681152
"2541",52.810001373291
"2542",53.8800010681152
"2543",53.5400009155273
"2544",53.8300018310547
"2545",53.0099983215332
"2546",52.1699981689453
"2547",52.3400001525879
"2548",53
"2549",53.8600006103516
"2550",52.9300003051758
"2551",53.2000007629395
"2552",53.1100006103516
"2553",53.3600006103516
"2554",53.4000015258789
"2555",54.060001373291
"2556",53.5900001525879
"2557",54.4500007629395
"2558",53.9900016784668
"2559",54.0499992370605
"2560",54.0099983215332
"2561",53.8300018310547
"2562",52.6100006103516
"2563",53.3300018310547
"2564",53.2000007629395
"2565",53.1399993896484
"2566",50.2799987792969
"2567",49.2799987792969
"2568",48.4900016784668
"2569",48.4000015258789
"2570",47.7200012207031
"2571",48.8600006103516
"2572",48.75
"2573",48.7799987792969
"2574",48.2200012207031
"2575",47.3400001525879
"2576",48.0400009155273
"2577",47.7000007629395
"2578",47.9700012207031
"2579",47.7299995422363
"2580",48.3699989318848
"2581",49.5099983215332
"2582",50.3499984741211
"2583",50.5999984741211
"2584",50.2400016784668
"2585",51.0299987792969
"2586",51.1500015258789
"2587",51.7000007629395
"2588",52.2400016784668
"2589",53.0800018310547
"2590",53.4000015258789
"2591",53.1100006103516
"2592",53.1800003051758
"2593",52.6500015258789
"2594",52.4099998474121
"2595",50.439998626709
"2596",50.2700004577637
"2597",49.6199989318848
"2598",49.2299995422363
"2599",49.560001373291
"2600",49.6199989318848
"2601",48.9700012207031
"2602",49.3300018310547
"2603",48.8400001525879
"2604",47.6599998474121
"2605",47.8199996948242
"2606",45.5200004577637
"2607",46.2200012207031
"2608",46.4300003051758
"2609",45.8800010681152
"2610",47.3300018310547
"2611",47.8300018310547
"2612",47.8400001525879
"2613",48.8499984741211
"2614",48.6599998474121
"2615",49.0699996948242
"2616",49.3499984741211
"2617",50.3300018310547
"2618",50.7299995422363
"2619",51.4700012207031
"2620",51.3600006103516
"2621",48.9000015258789
"2622",49.7999992370605
"2623",49.6599998474121
"2624",48.3199996948242
"2625",48.3600006103516
"2626",47.6599998474121
"2627",47.4000015258789
"2628",48.189998626709
"2629",45.7200012207031
"2630",45.6399993896484
"2631",45.8300018310547
"2632",46.0800018310547
"2633",46.4599990844727
"2634",44.7299995422363
"2635",44.4599990844727
"2636",44.7400016784668
"2637",44.2000007629395
"2638",43.2299995422363
"2639",42.5299987792969
"2640",42.7400016784668
"2641",43.0099983215332
"2642",43.3800010681152
"2643",44.2400016784668
"2644",44.7400016784668
"2645",44.9300003051758
"2646",46.0400009155273
"2647",47.0699996948242
"2648",45.1300010681152
"2649",45.5200004577637
"2650",44.2299995422363
"2651",44.4000015258789
"2652",45.0400009155273
"2653",45.4900016784668
"2654",46.0800018310547
"2655",46.5400009155273
"2656",46.0200004577637
"2657",46.4000015258789
"2658",47.1199989318848
"2659",46.7900009155273
"2660",45.7700004577637
"2661",46.3400001525879
"2662",47.8899993896484
"2663",48.75
"2664",49.0400009155273
"2665",49.7099990844727
"2666",50.1699981689453
"2667",49.1599998474121
"2668",49.5900001525879
"2669",49.0299987792969
"2670",49.5800018310547
"2671",49.3899993896484
"2672",49.1699981689453
"2673",49.560001373291
"2674",48.5900001525879
"2675",48.8199996948242
"2676",47.5900001525879
"2677",47.5499992370605
"2678",46.7799987792969
"2679",47.0900001525879
"2680",48.5099983215332
"2681",47.3699989318848
"2682",47.6399993896484
"2683",48.4099998474121
"2684",47.4300003051758
"2685",47.8699989318848
"2686",46.5699996948242
"2687",46.439998626709
"2688",45.9599990844727
"2689",47.2299995422363
"2690",47.2900009155273
"2691",48.6599998474121
"2692",49.1599998474121
"2693",49.0900001525879
"2694",47.4799995422363
"2695",48.0699996948242
"2696",48.2299995422363
"2697",49.2999992370605
"2698",49.8899993896484
"2699",49.8899993896484
"2700",49.9099998474121
"2701",49.4799995422363
"2702",50.4099998474121
"2703",50.5499992370605
"2704",50.6599998474121
"2705",52.2200012207031
"2706",51.8800010681152
"2707",52.1399993896484
"2708",51.560001373291
"2709",51.6699981689453
"2710",50.5800018310547
"2711",50.4199981689453
"2712",49.9799995422363
"2713",50.7900009155273
"2714",49.2900009155273
"2715",49.5800018310547
"2716",50.9199981689453
"2717",51.2999992370605
"2718",50.5999984741211
"2719",51.4500007629395
"2720",51.8699989318848
"2721",51.8800010681152
"2722",52.0400009155273
"2723",51.2900009155273
"2724",51.4700012207031
"2725",51.9000015258789
"2726",52.4700012207031
"2727",52.1800003051758
"2728",52.6399993896484
"2729",53.9000015258789
"2730",54.1500015258789
"2731",54.3800010681152
"2732",54.2999992370605
"2733",54.5400009155273
"2734",55.6399993896484
"2735",57.3499984741211
"2736",57.2000007629395
"2737",56.810001373291
"2738",57.1699981689453
"2739",56.7400016784668
"2740",56.7599983215332
"2741",55.7000007629395
"2742",55.3300018310547
"2743",55.1399993896484
"2744",56.5499992370605
"2745",56.0900001525879
"2746",56.8300018310547
"2747",58.0200004577637
"2748",58.9500007629395
"2749",58.1100006103516
"2750",57.9900016784668
"2751",57.2999992370605
"2752",57.4000015258789
"2753",58.3600006103516
"2754",57.4700012207031
"2755",57.6199989318848
"2756",55.9599990844727
"2757",56.689998626709
"2758",57.3600006103516
"2759",57.9900016784668
"2760",57.1399993896484
"2761",56.5999984741211
"2762",57.0400009155273
"2763",57.2999992370605
"2764",57.1599998474121
"2765",57.4599990844727
"2766",58.0900001525879
"2767",58.3600006103516
"2768",58.4700012207031
"2769",59.9700012207031
"2770",59.6399993896484
"2771",59.8400001525879
"2772",60.4199981689453
"2773",60.3699989318848
"2774",61.6300010681152
"2775",62.0099983215332
"2776",61.439998626709
"2777",61.7299995422363
"2778",62.9599990844727
"2779",63.5699996948242
"2780",63.7999992370605
"2781",64.3000030517578
"2782",63.7299995422363
"2783",63.9700012207031
"2784",63.9500007629395
"2785",63.3699989318848
"2786",63.4900016784668
"2787",64.4700012207031
"2788",65.6100006103516
"2789",65.5100021362305
"2790",66.1399993896484
"2791",65.5599975585938
"2792",64.5
"2793",64.7300033569336
"2794",65.8000030517578
"2795",65.4499969482422
"2796",64.1500015258789
"2797",63.3899993896484
"2798",61.7900009155273
"2799",61.1500015258789
"2800",59.2000007629395
"2801",59.2900009155273
"2802",59.189998626709
"2803",60.5999984741211
"2804",61.3400001525879
"2805",61.6800003051758
"2806",61.9000015258789
"2807",61.6800003051758
"2808",62.7700004577637
"2809",63.5499992370605
"2810",63.9099998474121
"2811",63.0099983215332
"2812",61.6399993896484
"2813",60.9900016784668
"2814",61.25
"2815",62.5699996948242
"2816",62.5999984741211
"2817",61.1500015258789
"2818",60.1199989318848
"2819",62.0400009155273
"2820",61.3600006103516
"2821",60.7099990844727
"2822",60.9599990844727
"2823",61.189998626709
"2824",62.3400001525879
"2825",62.060001373291
"2826",63.4000015258789
"2827",65.1699981689453
"2828",64.3000030517578
"2829",65.879997253418
"2830",65.5500030517578
"2831",65.25
"2832",64.379997253418
"2833",64.9400024414062
"2834",63.0099983215332
"2835",63.5099983215332
"2836",63.3699989318848
"2837",63.5400009155273
"2838",62.060001373291
"2839",63.4199981689453
"2840",65.5100021362305
"2841",66.8199996948242
"2842",67.0699996948242
"2843",67.3899993896484
"2844",66.2200012207031
"2845",66.5199966430664
"2846",68.4700012207031
"2847",68.2900009155273
"2848",68.379997253418
"2849",68.6399993896484
"2850",67.6999969482422
"2851",68.0500030517578
"2852",68.1900024414062
"2853",68.0999984741211
"2854",68.5699996948242
"2855",67.25
"2856",67.9300003051758
"2857",68.4300003051758
"2858",69.7200012207031
"2859",70.7300033569336
"2860",69.0599975585938
"2861",71.1399993896484
"2862",71.3600006103516
"2863",70.6999969482422
"2864",70.9599990844727
"2865",71.3099975585938
"2866",71.4899978637695
"2867",71.4899978637695
"2868",71.2799987792969
"2869",72.2399978637695
"2870",72.129997253418
"2871",71.8399963378906
"2872",70.7099990844727
"2873",67.879997253418
"2874",66.7300033569336
"2875",68.2099990844727
"2876",67.0400009155273
"2877",65.8099975585938
"2878",64.75
"2879",65.5199966430664
"2880",64.7300033569336
"2881",65.9499969482422
"2882",65.7399978637695
"2883",66.0999984741211
"2884",66.3600006103516
"2885",66.6399993896484
"2886",66.8899993896484
"2887",65.0599975585938
"2888",65.8499984741211
"2889",65.0699996948242
"2890",66.2200012207031
"2891",65.5400009155273
"2892",68.5800018310547
"2893",68.0800018310547
"2894",70.5299987792969
"2895",72.7600021362305
"2896",73.4499969482422
"2897",74.1500015258789
"2898",73.9400024414062
"2899",74.1399993896484
"2900",72.9400024414062
"2901",73.8000030517578
"2902",73.8499984741211
"2903",74.1100006103516
"2904",70.379997253418
"2905",70.3300018310547
"2906",71.0100021362305
"2907",68.0599975585938
"2908",68.0800018310547
"2909",68.7600021362305
"2910",69.4599990844727
"2911",70.4599990844727
"2912",67.8899993896484
"2913",68.5199966430664
"2914",69.3000030517578
"2915",69.6100006103516
"2916",68.6900024414062
"2917",70.129997253418
"2918",68.7600021362305
"2919",67.6600036621094
"2920",68.9599990844727
"2921",68.4899978637695
"2922",69.0100021362305
"2923",69.1699981689453
"2924",66.9400024414062
"2925",66.8099975585938
"2926",67.629997253418
"2927",67.1999969482422
"2928",67.0400009155273
"2929",65.0100021362305
"2930",65.4599990844727
"2931",65.9100036621094
"2932",66.4300003051758
"2933",67.3499984741211
"2934",67.8600006103516
"2935",67.8300018310547
"2936",68.7200012207031
"2937",68.870002746582
"2938",68.5299987792969
"2939",69.5100021362305
"2940",70.25
"2941",69.8000030517578
"2942",69.870002746582
"2943",68.7200012207031
"2944",67.7699966430664
"2945",67.75
"2946",67.5400009155273
"2947",69.25
"2948",70.370002746582
"2949",68.5899963378906
"2950",68.9899978637695
"2951",68.9100036621094
"2952",69.8499984741211
"2953",71.120002746582
"2954",70.8000030517578
"2955",70.7799987792969
"2956",72.0800018310547
"2957",72.2799987792969
"2958",71.5699996948242
"2959",72.120002746582
"2960",73.25
"2961",75.3000030517578
"2962",75.2300033569336
"2963",76.4100036621094
"2964",74.3300018310547
"2965",74.3399963378906
"2966",74.2900009155273
"2967",74.9599990844727
"2968",73.1699981689453
"2969",70.9700012207031
"2970",71.3399963378906
"2971",71.7799987792969
"2972",71.9199981689453
"2973",69.75
"2974",68.6500015258789
"2975",69.120002746582
"2976",69.1699981689453
"2977",66.4300003051758
"2978",66.8199996948242
"2979",67.3300018310547
"2980",67.5899963378906
"2981",67.0400009155273
"2982",66.1800003051758
"2983",65.3099975585938
"2984",63.689998626709
"2985",63.1399993896484
"2986",63.0999984741211
"2987",62.2099990844727
"2988",61.6699981689453
"2989",60.6699981689453
"2990",60.189998626709
"2991",59.9300003051758
"2992",55.689998626709
"2993",56.25
"2994",56.4599990844727
"2995",56.4599990844727
"2996",56.7599983215332
"2997",53.4300003051758
"2998",54.6300010681152
"2999",50.4199981689453
"3000",51.6300010681152
"3001",51.560001373291
"3002",50.2900009155273
"3003",51.4500007629395
"3004",50.9300003051758
"3005",52.9500007629395
"3006",53.25
"3007",51.4900016784668
"3008",52.6100006103516
"3009",51
"3010",51.6500015258789
"3011",51.1500015258789
"3012",52.5800018310547
"3013",51.2000007629395
"3014",49.8800010681152
"3015",46.2400016784668
"3016",47.2000007629395
"3017",45.8800010681152
"3018",45.5900001525879
"3019",42.5299987792969
"3020",46.2200012207031
"3021",44.6100006103516
"3022",45.3300018310547
"3023",45.4099998474121
"3024",46.5400009155273
"3025",47.0900001525879
"3026",47.9599990844727
"3027",48.5200004577637
"3028",49.7799987792969
"3029",52.3600006103516
"3030",52.5900001525879
"3031",51.5900001525879
"3032",50.5099983215332
"3033",52.1100006103516
"3034",52.310001373291
"3035",52.0699996948242
"3036",53.7999992370605
"3037",52.5699996948242
"3038",52.6199989318848
"3039",53.1300010681152
"3040",53.689998626709
"3041",51.9900016784668
"3042",53.310001373291
"3043",54.2299995422363
"3044",53.7900009155273
"3045",55.2599983215332
"3046",54.560001373291
"3047",53.6599998474121
"3048",54.0099983215332
"3049",52.6399993896484
"3050",52.7200012207031
"3051",52.4099998474121
"3052",53.0999984741211
"3053",53.9000015258789
"3054",54.4099998474121
"3055",55.5900001525879
"3056",56.0900001525879
"3057",56.9199981689453
"3058",56.9599990844727
"3059",57.2599983215332
"3060",55.4799995422363
"3061",55.5
"3062",56.939998626709
"3063",57.2200012207031
"3064",55.7999992370605
"3065",56.5900001525879
"3066",56.560001373291
"3067",56.2200012207031
"3068",56.6599998474121
"3069",56.0699996948242
"3070",56.7900009155273
"3071",56.8699989318848
"3072",58.2599983215332
"3073",58.6100006103516
"3074",58.5200004577637
"3075",59.0900001525879
"3076",59.0299987792969
"3077",59.8300018310547
"3078",59.9799995422363
"3079",59.0400009155273
"3080",58.8199996948242
"3081",59.939998626709
"3082",59.4099998474121
"3083",59.2999992370605
"3084",60.1399993896484
"3085",61.5900001525879
"3086",62.5800018310547
"3087",62.4599990844727
"3088",62.0999984741211
"3089",63.0800018310547
"3090",64.4000015258789
"3091",63.9799995422363
"3092",64.6100006103516
"3093",63.5800018310547
"3094",63.8899993896484
"3095",63.4000015258789
"3096",64.0500030517578
"3097",63.7599983215332
"3098",64
"3099",65.6999969482422
"3100",66.3000030517578
"3101",65.8899993896484
"3102",65.2099990844727
"3103",63.2999992370605
"3104",63.5
"3105",63.9099998474121
"3106",63.5999984741211
"3107",61.810001373291
"3108",61.939998626709
"3109",62.25
"3110",61.4000015258789
"3111",62.1199989318848
"3112",61.7000007629395
"3113",61.6599998474121
"3114",61.0400009155273
"3115",61.7799987792969
"3116",62.0200004577637
"3117",62.8699989318848
"3118",62.7599983215332
"3119",63.0999984741211
"3120",62.9900016784668
"3121",61.4199981689453
"3122",57.9099998474121
"3123",58.6300010681152
"3124",59.1399993896484
"3125",58.810001373291
"3126",56.5900001525879
"3127",53.5
"3128",53.25
"3129",53.4799995422363
"3130",51.6800003051758
"3131",52.5900001525879
"3132",53.9900016784668
"3133",53.2599983215332
"3134",53.2700004577637
"3135",51.1399993896484
"3136",52.2799987792969
"3137",52.5099983215332
"3138",51.9300003051758
"3139",53.9000015258789
"3140",53.7599983215332
"3141",56.6500015258789
"3142",57.4300003051758
"3143",57.9000015258789
"3144",57.8300018310547
"3145",59.3800010681152
"3146",59.4300003051758
"3147",58.4700012207031
"3148",59.0900001525879
"3149",56.25
"3150",57.3400001525879
"3151",57.5099983215332
"3152",57.6599998474121
"3153",57.8300018310547
"3154",60.4300003051758
"3155",60.2000007629395
"3156",60.2099990844727
"3157",59.5800018310547
"3158",57.6199989318848
"3159",56.7799987792969
"3160",55.2999992370605
"3161",55.6300010681152
"3162",56.2200012207031
"3163",56.7700004577637
"3164",55.8800010681152
"3165",56.0200004577637
"3166",56.2000007629395
"3167",56.8699989318848
"3168",58.0499992370605
"3169",58.5800018310547
"3170",53.9500007629395
"3171",55.6599998474121
"3172",54.689998626709
"3173",53.6300010681152
"3174",51.0900001525879
"3175",52.5400009155273
"3176",54.5
"3177",54.9300003051758
"3178",57.0999984741211
"3179",55.2299995422363
"3180",54.4700012207031
"3181",54.8699989318848
"3182",56.2099990844727
"3183",56.3400001525879
"3184",55.6800003051758
"3185",55.3499984741211
"3186",54.1699981689453
"3187",53.6399993896484
"3188",54.9300003051758
"3189",55.7799987792969
"3190",56.7099990844727
"3191",55.0999984741211
"3192",53.939998626709
"3193",56.2599983215332
"3194",56.2999992370605
"3195",56.5200004577637
"3196",57.8499984741211
"3197",57.4000015258789
"3198",55.75
"3199",55.0900001525879
"3200",54.8499984741211
"3201",62.9000015258789
"3202",59.3400001525879
"3203",58.1100006103516
"3204",58.1300010681152
"3205",58.0900001525879
"3206",58.6399993896484
"3207",57.2900009155273
"3208",56.4900016784668
"3209",56.4099998474121
"3210",55.9099998474121
"3211",54.0699996948242
"3212",53.6199989318848
"3213",52.6399993896484
"3214",52.4500007629395
"3215",52.810001373291
"3216",52.75
"3217",52.6300010681152
"3218",52.5900001525879
"3219",53.5499992370605
"3220",54.7000007629395
"3221",53.5900001525879
"3222",52.810001373291
"3223",53.3600006103516
"3224",53.9300003051758
"3225",53.7799987792969
"3226",53.310001373291
"3227",54.1599998474121
"3228",55.9700012207031
"3229",56.2299995422363
"3230",56.6599998474121
"3231",55.810001373291
"3232",55.5400009155273
"3233",55.060001373291
"3234",54.1800003051758
"3235",56.2000007629395
"3236",56.5400009155273
"3237",57.2299995422363
"3238",56.3499984741211
"3239",57.1500015258789
"3240",57.2400016784668
"3241",56.8600006103516
"3242",56.7999992370605
"3243",57.1199989318848
"3244",56.7700004577637
"3245",57.7200012207031
"3246",57.0499992370605
"3247",55.2099990844727
"3248",57.1100006103516
"3249",58.5800018310547
"3250",57.7700004577637
"3251",58.0099983215332
"3252",58.4099998474121
"3253",58.1100006103516
"3254",55.1699981689453
"3255",55.9599990844727
"3256",56.0999984741211
"3257",58.4300003051758
"3258",58.4300003051758
"3259",59.2000007629395
"3260",59.0200004577637
"3261",59.2400016784668
"3262",58.7599983215332
"3263",59.1800003051758
"3264",60.0699996948242
"3265",60.2099990844727
"3266",60.939998626709
"3267",60.9300003051758
"3268",61.2200012207031
"3269",60.439998626709
"3270",60.5200004577637
"3271",61.1100006103516
"3272",61.6800003051758
"3273",61.7200012207031
"3274",61.6800003051758
"3275",61.060001373291
"3276",61.1800003051758
"3277",63.0499992370605
"3278",63.2700004577637
"3279",62.7000007629395
"3280",59.6100006103516
"3281",59.560001373291
"3282",59.0400009155273
"3283",58.0800018310547
"3284",58.2299995422363
"3285",57.810001373291
"3286",58.5200004577637
"3287",58.5400009155273
"3288",58.3400001525879
"3289",56.7400016784668
"3290",55.5900001525879
"3291",54.189998626709
"3292",53.1399993896484
"3293",53.4799995422363
"3294",53.3300018310547
"3295",52.1399993896484
"3296",51.560001373291
"3297",50.1100006103516
"3298",49.6100006103516
"3299",50.75
"3300",50.9500007629395
"3301",50.3199996948242
"3302",49.5699996948242
"3303",49.939998626709
"3304",51.1699981689453
"3305",51.4199981689453
"3306",52.0499992370605
"3307",52.0499992370605
"3308",53.2900009155273
"3309",53.7799987792969
"3310",53.3800010681152
"3311",51.4300003051758
"3312",49.9000015258789
"3313",48.7299995422363
"3314",47.0900001525879
"3315",44.7599983215332
"3316",46.75
"3317",47.1800003051758
"3318",46.7799987792969
"3319",45.9000015258789
"3320",41.2799987792969
"3321",31.1299991607666
"3322",34.3600006103516
"3323",32.9799995422363
"3324",31.5
"3325",31.7299995422363
"3326",28.7000007629395
"3327",26.9500007629395
"3328",20.3700008392334
"3329",25.2199993133545
"3330",22.4300003051758
"3331",23.3600006103516
"3332",24.0100002288818
"3333",24.4899997711182
"3334",22.6000003814697
"3335",21.5100002288818
"3336",20.0900001525879
"3337",20.4799995422363
"3338",20.3099994659424
"3339",25.3199996948242
"3340",28.3400001525879
"3341",26.0799999237061
"3342",23.6299991607666
"3343",25.0900001525879
"3344",22.7600002288818
"3345",22.4099998474121
"3346",20.1100006103516
"3347",19.8700008392334
"3348",19.8700008392334
"3349",18.2700004577637
"3350",-37.6300010681152
"3351",10.0100002288818
"3352",13.7799997329712
"3353",16.5
"3354",16.9400005340576
"3355",12.7799997329712
"3356",12.3400001525879
"3357",15.0600004196167
"3358",18.8400001525879
"3359",19.7800006866455
"3360",20.3899993896484
"3361",24.5599994659424
"3362",23.9899997711182
"3363",23.5499992370605
"3364",24.7399997711182
"3365",24.1399993896484
"3366",25.7800006866455
"3367",25.2900009155273
"3368",27.5599994659424
"3369",29.4300003051758
"3370",31.8199996948242
"3371",32.5
"3372",33.4900016784668
"3373",33.9199981689453
"3374",33.25
"3375",34.3499984741211
"3376",32.810001373291
"3377",33.7099990844727
"3378",35.4900016784668
"3379",35.439998626709
"3380",36.810001373291
"3381",37.2900009155273
"3382",37.4099998474121
"3383",39.5499992370605
"3384",38.189998626709
"3385",38.939998626709
"3386",39.5999984741211
"3387",36.3400001525879
"3388",36.2599983215332
"3389",37.1199989318848
"3390",38.3800010681152
"3391",37.9599990844727
"3392",38.8400001525879
"3393",39.75
"3394",40.4599990844727
"3395",40.3699989318848
"3396",38.0099983215332
"3397",38.7200012207031
"3398",38.4900016784668
"3399",39.7000007629395
"3400",39.2700004577637
"3401",39.8199996948242
"3402",40.6500015258789
"3403",40.6300010681152
"3404",40.6199989318848
"3405",40.9000015258789
"3406",39.6199989318848
"3407",40.5499992370605
"3408",40.0999984741211
"3409",40.2900009155273
"3410",41.2000007629395
"3411",40.75
"3412",40.5900001525879
"3413",40.810001373291
"3414",41.9599990844727
"3415",41.9000015258789
"3416",41.0699996948242
"3417",41.2900009155273
"3418",41.5999984741211
"3419",41.0400009155273
"3420",41.2700004577637
"3421",39.9199981689453
"3422",40.2700004577637
"3423",41.0099983215332
"3424",41.7000007629395
"3425",42.189998626709
"3426",41.9500007629395
"3427",41.2200012207031
"3428",41.939998626709
"3429",41.6100006103516
"3430",42.6699981689453
"3431",42.2400016784668
"3432",42.0099983215332
"3433",42.8899993896484
"3434",42.8899993896484
"3435",42.9300003051758
"3436",42.5800018310547
"3437",42.3400001525879
"3438",42.6199989318848
"3439",43.3499984741211
"3440",43.3899993896484
"3441",43.0400009155273
"3442",42.9700012207031
"3443",42.6100006103516
"3444",42.7599983215332
"3445",41.5099983215332
"3446",41.3699989318848
"3447",39.7700004577637
"3448",36.7599983215332
"3449",38.0499992370605
"3450",37.2999992370605
"3451",37.3300018310547
"3452",37.2599983215332
"3453",38.2799987792969
"3454",40.1599998474121
"3455",40.9700012207031
"3456",41.1100006103516
"3457",39.310001373291
"3458",39.5999984741211
"3459",39.9300003051758
"3460",40.310001373291
"3461",40.25
"3462",40.5999984741211
"3463",39.2900009155273
"3464",40.2200012207031
"3465",38.7200012207031
"3466",37.0499992370605
"3467",39.2200012207031
"3468",40.6699981689453
"3469",39.9500007629395
"3470",41.189998626709
"3471",40.5999984741211
"3472",39.4300003051758
"3473",40.2000007629395
"3474",41.0400009155273
"3475",40.9599990844727
"3476",40.8800010681152
"3477",40.8300018310547
"3478",41.4599990844727
"3479",40.0299987792969
"3480",40.6399993896484
"3481",39.8499984741211
"3482",38.560001373291
"3483",39.5699996948242
"3484",37.3899993896484
"3485",36.1699981689453
"3486",35.7900009155273
"3487",36.810001373291
"3488",37.6599998474121
"3489",39.1500015258789
"3490",38.7900009155273
"3491",37.1399993896484
"3492",40.2900009155273
"3493",41.3600006103516
"3494",41.4500007629395
"3495",41.1199989318848
"3496",40.1300010681152
"3497",41.3400001525879
"3498",41.4300003051758
"3499",41.8199996948242
"3500",41.7400016784668
"3501",42.1500015258789
"3502",43.060001373291
"3503",44.9099998474121
"3504",45.7099990844727
"3505",45.5299987792969
"3506",45.3400001525879
"3507",44.5499992370605
"3508",45.2799987792969
"3509",45.6399993896484
"3510",46.2599983215332
"3511",45.7599983215332
"3512",45.5999984741211
"3513",45.5200004577637
"3514",46.7799987792969
"3515",46.5699996948242
"3516",46.9900016784668
"3517",47.6199989318848
"3518",47.8199996948242
"3519",48.3600006103516
"3520",49.0999984741211
"3521",47.7400016784668
"3522",47.0200004577637
"3523",48.1199989318848
"3524",48.2299995422363
"3525",47.6199989318848
"3526",48
"3527",48.4000015258789
"3528",48.5200004577637
"3529",47.6199989318848
"3530",49.9300003051758
"3531",50.6300010681152
"3532",50.8300018310547
"3533",52.2400016784668
"3534",52.25
"3535",53.2099990844727
"3536",52.9099998474121
"3537",53.5699996948242
"3538",52.3600006103516
"3539",52.9799995422363
"3540",53.2400016784668
"3541",53.1300010681152
"3542",52.2700004577637
"3543",52.7700004577637
"3544",52.6100006103516
"3545",52.8499984741211
"3546",52.3400001525879
"3547",52.2000007629395
"3548",53.5499992370605
"3549",54.7599983215332
"3550",55.689998626709
"3551",56.2299995422363
"3552",56.8499984741211
"3553",57.9700012207031
"3554",58.3600006103516
"3555",58.6800003051758
"3556",58.2400016784668
"3557",59.4700012207031
"3558",60.0499992370605
"3559",61.1399993896484
"3560",60.5200004577637
"3561",59.2400016784668
"3562",61.4900016784668
"3563",61.6699981689453
"3564",63.2200012207031
"3565",63.5299987792969
"3566",61.5
"3567",60.6399993896484
"3568",59.75
"3569",61.2799987792969
"3570",63.8300018310547
"3571",66.0899963378906
"3572",65.0500030517578
"3573",64.0100021362305
"3574",64.4400024414062
"3575",66.0199966430664
"3576",65.6100006103516
"3577",65.3899993896484
"3578",64.8000030517578
"3579",64.5999984741211
"3580",60
"3581",61.4199981689453
"3582",61.5499992370605
"3583",57.7599983215332
"3584",61.1800003051758
"3585",58.560001373291
"3586",60.9700012207031
"3587",61.560001373291
"3588",60.5499992370605
"3589",59.1599998474121
"3590",61.4500007629395
"3591",58.6500015258789
"3592",59.3300018310547
"3593",59.7700004577637
"3594",59.5999984741211
"3595",59.3199996948242
"3596",59.7000007629395
"3597",60.1800003051758
"3598",63.1500015258789
"3599",63.4599990844727
"3600",63.1300010681152
"3601",63.3800010681152
"3602",62.439998626709
"3603",61.3499984741211
"3604",61.4300003051758
"3605",62.1399993896484
"3606",61.9099998474121
"3607",62.939998626709
"3608",63.8600006103516
"3609",65.0100021362305
"3610",63.5800018310547
"3611",64.4899978637695
"3612",65.6900024414062
"3613",65.629997253418
"3614",64.7099990844727
"3615",64.9000015258789
"3616",64.9199981689453
"3617",65.2799987792969
"3618",66.0800018310547
"3619",63.8199996948242
"3620",65.370002746582
"3621",66.2699966430664
"3622",65.4899978637695
"3623",63.3600006103516
"3624",62.0499992370605
"3625",63.5800018310547
"3626",66.0500030517578
"3627",66.0699996948242
"3628",66.2099990844727
"3629",66.8499984741211
"3630",66.3199996948242
"3631",67.7200012207031
"3632",68.8300018310547
"3633",68.8099975585938
"3634",69.620002746582
"3635",69.2300033569336
"3636",70.0500030517578
"3637",69.9599990844727
"3638",70.2900009155273
"3639",70.9100036621094
"3640",70.879997253418
"3641",72.120002746582
"3642",72.1500015258789
"3643",71.0400009155273
"3644",71.6399993896484
"3645",73.6600036621094
"3646",73.0599975585938
"3647",73.0800018310547
"3648",73.3000030517578
"3649",74.0500030517578
"3650",72.9100036621094
"3651",72.9800033569336
"3652",73.4700012207031
"3653",75.2300033569336
"3654",75.1600036621094
"3655",73.370002746582
"3656",72.1999969482422
"3657",72.9400024414062
"3658",74.5599975585938
"3659",74.0999984741211
"3660",75.25
"3661",73.129997253418
"3662",71.6500015258789
"3663",71.8099975585938
"3664",66.4199981689453
"3665",67.4199981689453
"3666",70.3000030517578
"3667",71.9100036621094
"3668",72.0699996948242
"3669",71.9100036621094
"3670",71.6500015258789
"3671",72.3899993896484
"3672",73.620002746582
"3673",73.9499969482422
"3674",71.2600021362305
"3675",70.5599975585938
"3676",68.1500015258789
"3677",69.0899963378906
"3678",68.2799987792969
"3679",66.4800033569336
"3680",68.2900009155273
"3681",69.25
"3682",69.0899963378906
"3683",68.4400024414062
"3684",67.2900009155273
"3685",66.5899963378906
"3686",65.4599990844727
"3687",63.689998626709
"3688",62.3199996948242
